7,0.0810109,0.154948,0.554173,0.767904,0,0,0.222552,0.152034,0.313944,0.435025,0.109937,0.444782,0.126078,0.0861288,0.595312,0.352938,0.131927,0.53375,0.0569454,0.0468881,0.714391,0.423535,0.0502835,0,0,0,0.220413,0.150573,0,0,0.341071,0.901341,0.132176,0.0902949,0.624108,0.37001,0.204532,0.540511,0.3376,0.000514129,0.778724,0.461676,0.0548117,0,0.421236,0.000641499,0,0,0,0,0.278685,0.736475,0,0.00866505,0.586467,0.189526,0.253191,0.669102,0.417917,0.000636443,0.532817,0.172188,0,0,0.999999,0.00152289,0,0,0,0,0,0
1,0,0,0,0.0688953,0,0,0.629917,0.773601,0,0.0604748,0,0.0420468,0.552927,0.67905,0.242117,0.411238,0,0.0877681,0,0,0.505392,0.858414,0,0,0,0,0.552013,0.677927,0,0,0.450706,0.180447,0.462161,0.56758,0.202372,0.343731,0.377344,0.151076,0.258136,0.270755,0.370067,0.628562,0,0,0.472039,0.495115,0,0,0,0,0.730501,0.292468,0,0,0.573037,0.229041,0.53115,0.212654,0.363353,0.381115,0.416657,0.166537,0.344903,0.274022,0.529261,0.555135,0,0,0.502387,0.399143,0,0
9,0,0,0,0.457205,0.048252,0.48781,0.634004,0.385637,0,0.350537,0,0.185594,0.486088,0.295666,0.334487,0.638042,0,0.249323,0,0,0.449344,0.857135,0.0353158,0,0.0366308,0.370324,0.481308,0.292758,0.258869,0.029714,0.470584,0.504784,0.375255,0.228251,0.258221,0.492563,0.366894,0.393558,0.312373,0.332735,0.357411,0.681769,0.0280904,0,0.432364,0.460548,0.0872754,0,0.270912,0.0310964,0.492476,0.528267,0.101884,0.127181,0.480682,0.382663,0.377143,0.404552,0.321098,0.34203,0.368111,0.293046,0.477727,0.156233,0.464959,0.495268,0.0938551,0,0.691761,0.22623,0,0
1,0,0,0,0,0,0,0.530394,0.847751,0,0,0,0,0.444118,0.709853,0.402567,0.369875,0,0,0,0,0.736374,0.676575,0,0,0,0,0.38041,0.608025,0,0,0.0323472,0.696095,0.291154,0.465364,0.263914,0.242482,0.0247576,0.532771,0.534565,0,0.410066,0.376765,0,0,0.830599,0,0,0,0,0,0.0385892,0.830418,0,0,0.229456,0.506228,0.0268009,0.576741,0.578683,0,0.159361,0.351585,0.427516,0,0.804313,0,0,0,0.594206,0,0,0
7,0,0,0,0.535352,0,0,0.574646,0.619016,0,0.379183,0.000586834,0.311313,0.407014,0.438441,0.62913,0.0748885,0.000831299,0.441,0,0,0.891215,0.106086,0,0,0,0,0.602528,0.649051,0,0,0.461461,0.0524131,0.439012,0.47291,0.67859,0.080776,0.336229,0.0381891,0.0459045,0,0.990757,0.117935,0,0,0.0670216,0,0,0,0,0,0.993611,0.112855,0,0,0,0,0.984593,0.111831,0.134424,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,0.0959593,0.292285,0.623962,0.107377,0.13885,0.509884,0.474597,0.233857,0.499233,0.0707746,0.390997,0.407959,0.379725,0.36897,0.302373,0.113996,0.629776,0,0,0.594298,0.48703,0,0,0.102196,0.13215,0.485282,0.451697,0.152027,0.033905,0.599906,0.385246,0.358901,0.334062,0.3246,0.266012,0.443673,0.284917,0.50979,0.213436,0.467757,0.383329,0,0,0.73462,0.307566,0,0,0.207431,0.0462614,0.818537,0.525646,0,0,0.092334,0,0.579452,0.372111,0.665803,0.278754,0.0653644,0,0.0223228,0,0.921978,0.386007,0,0,0.0309117,0,0,0
0,0,0,0,0,0,0,0.0771068,0.997023,0,0,0,0,0.0621897,0.804139,0.000641131,0.591179,0,0,0,0,0.0010845,0.999999,0,0,0,0,0.0325484,0.420865,0,0,0.644923,0.637093,0.0240959,0.31157,0.000248411,0.229057,0.477442,0.471646,0.49079,0.398247,0.000369513,0.340723,0,0,0.730052,0.592395,0,0,0,0,0.587323,0.580192,0,0,0.50638,0.249015,0.438896,0.433568,0.451166,0.366095,0.378409,0.186084,0.315881,0.0648957,0.67895,0.550928,0,0,0.475361,0.09766,0,0
9,0,0,0.160684,0.580788,0.136154,0.225401,0.637953,0.400672,0.114047,0.412221,0.0339076,0.269868,0.452795,0.284382,0.387918,0.553815,0.0465244,0.370283,0,0,0.532259,0.759885,0,0,0.112792,0.186725,0.528488,0.331922,0,0.0188223,0.547882,0.512261,0.342521,0.215124,0.293445,0.418939,0.35509,0.332004,0.495148,0.305441,0.378809,0.54081,0,0,0.639188,0.394294,0,0,0,0.0195604,0.569366,0.532348,0,0,0.511627,0.360948,0.397664,0.37181,0.554514,0.342062,0.357338,0.252099,0.28131,0.0935375,0.774672,0.47787,0,0,0.392998,0.130675,0,0
0,0,0.28511,0.388249,0.466547,0.00935569,0.522928,0.526087,0,0.335402,0.403043,0.209593,0.545248,0.454479,0,0.390981,0.156266,0.266475,0.693224,0.00155693,0.0328924,0.497091,0.198675,0.0571392,0.396876,0.0102522,0.573038,0.5765,0,0.346217,0.252995,0.165945,0.357435,0.560323,0,0.482037,0.192659,0.161289,0.347405,0.0927583,0.511128,0.497637,0.198894,0.057202,0.397312,0.0957602,0.527669,0.513873,0,0.371126,0.271197,0.177884,0.383151,0.467086,0.0757631,0.0907126,0.614924,0.154677,0.333165,0.0889559,0.490176,0.078878,0.5347,0.402627,0.403307,0.098677,0.543742,0.529525,0,0.446626,0.447381,0.120772,0
9,0.0444554,0.431444,0.499822,0.00503751,0.446294,0.0491739,0.141268,0.583505,0.462938,0.00466578,0.40206,0.188204,0.130843,0.540446,0.208099,0.485888,0.508813,0.238175,0.0428798,0.287075,0.263352,0.614899,0.340556,0.191566,0.451164,0.0497104,0.142809,0.589871,0.122395,0.118128,0.52706,0.344834,0.116813,0.482494,0.185784,0.433786,0.431116,0.282062,0.253759,0.448391,0.231894,0.541446,0.299875,0.168683,0.316739,0.559676,0.348025,0,0.148724,0.143539,0.640439,0.419013,0.0482081,0.00241599,0.562285,0.230326,0.4799,0.313979,0.282473,0.499129,0.421337,0.17259,0.360669,0.0692729,0.377426,0.666909,0.414706,0,0.481906,0.0925587,0,0
5,0,0,0,0.255205,0,0.0252513,0.513783,0.818694,0,0.192572,0,0.356332,0.387689,0.617767,0.523059,0.174399,0,0.446393,0,0.100681,0.655259,0.218477,0.474341,0.297491,0,0.0171645,0.349243,0.556505,0.175109,0.335698,0.564132,0.326245,0.29652,0.472493,0.400057,0.133387,0.478969,0.276994,0.149029,0.427365,0.566023,0.188724,0.409743,0.256977,0.210855,0.604661,0,0,0.189914,0.36408,0.611828,0.353828,0.0760212,0.570327,0.0282557,0,0.548007,0.316919,0.17051,0.488964,0.0253083,0,0.430464,0.380987,0.220383,0.631982,0,0,0.556371,0.492422,0.00147938,0
8,0,0,0,0,0,0,0.197283,0.980347,0,0,0,0,0.157363,0.781971,0.0339127,0.602169,0,0,0,0,0.0562284,0.998418,0,0,0,0,0.083629,0.415572,0,0,0.564257,0.708464,0.0664673,0.330291,0.0143241,0.254346,0.448464,0.563078,0.435269,0.337574,0.0236026,0.419099,0,0,0.717215,0.556238,0,0,0,0,0.573644,0.72025,0,0,0.387546,0.0445037,0.451861,0.567343,0.438565,0.34013,0.305271,0.0350557,0.2661,0.0261995,0.711893,0.55211,0,0,0.431942,0.0425279,0,0
3,0,0,0.615158,0.657831,0,0.0342519,0.422945,0.0937171,0.171532,0.183431,0.447916,0.408975,0.117935,0.0261323,0.57148,0.477347,0.466112,0.425589,0,0,0.594696,0.496739,0.034648,0,0,0.0123086,0.151988,0.0336778,0.100838,0.156372,0.697805,0.673842,0.0916697,0.0203124,0.444206,0.371038,0.420873,0.40642,0.475085,0.296949,0.551164,0.460377,0.0321118,0,0.589477,0.368449,0.00115142,0,0.10209,0.158314,0.706472,0.682211,0,0,0,0,0.519559,0.501717,0.586481,0.366577,0,0,0,0,0.84798,0.530025,0.00165635,0,0,0,0,0
2,0,0.0279871,0.101768,0.585374,0.0815227,0.130408,0.66323,0.427399,0.0736666,0.423732,0.0132578,0.339799,0.480089,0.309379,0.539592,0.2864,0.0189626,0.486012,0,0,0.771773,0.409634,0,0,0.069812,0.111675,0.567957,0.366003,0.0328206,0.341831,0.376865,0.515915,0.428684,0.276253,0.481816,0.255734,0.284451,0.389404,0.329434,0.318267,0.676425,0.359027,0,0,0.462496,0.446818,0,0,0.0373862,0.389383,0.42929,0.587683,0.157836,0.0285283,0.539997,0,0.350668,0.480053,0.406123,0.392356,0.4411,0,0.364874,0,0.604064,0.583587,0,0,0.54271,0,0,0
0,0,0,0,0,0,0,0.042945,0.999077,0,0,0,0,0.035935,0.835995,0.00299458,0.54755,0,0,0,0,0.00546897,0.999985,0,0,0,0,0.0217367,0.505686,0,0.00452849,0.717564,0.478424,0.0184646,0.429563,0.00153872,0.28135,0.609546,0.406405,0.259727,0.363051,0.00291612,0.533204,0,0,0.492225,0.688041,0,0,0,0.00459855,0.728665,0.485826,0,0,0.482266,0.0204635,0.61225,0.408208,0.260879,0.364662,0.405217,0.0171942,0.304932,0,0.481118,0.672515,0,0,0.56236,0,0,0
3,0,0,0,0,0,0,0.612578,0.79041,0,0,0,0,0.445134,0.574357,0.320701,0.607553,0,0,0,0,0.466813,0.884356,0,0,0,0,0.47712,0.615629,0,0,0.435114,0.4517,0.335036,0.432298,0.24138,0.457283,0.30554,0.317186,0.452283,0.187017,0.339029,0.642275,0,0,0.635252,0.262674,0,0,0,0,0.693761,0.720205,0,0,0,0,0.46406,0.48175,0.686938,0.284046,0,0,0,0,0.924114,0.382117,0,0,0,0,0,0
1,0,0,0,0,0,0,0.0150845,0.999886,0,0,0,0,0.0144776,0.959655,0.116338,0.255574,0,0,0,0,0.414298,0.910141,0,0,0,0,0.0110707,0.733827,0,0,0.594904,0.327819,0.00949516,0.629391,0.0763004,0.167619,0.510239,0.281165,0.12598,0.463239,0.148393,0.325994,0,0,0.245013,0.900931,0,0,0,0,0.645746,0.355835,0,0,0.175049,0.652496,0.479655,0.264311,0.118429,0.435471,0.130025,0.484669,0.164015,0.466583,0.176886,0.65042,0,0,0.244973,0.696888,0,0
0,0,0,0,0,0,0.123117,0.599048,0.791191,0,0,0,0,0.456976,0.603549,0.391817,0.522859,0,0,0,0,0.599679,0.80024,0,0,0,0.105457,0.513121,0.677703,0.16091,0.230184,0.35558,0.246962,0.368398,0.48656,0.315869,0.421511,0.25529,0.177307,0.308669,0.397757,0.432675,0.577382,0,0,0.422812,0.544844,0.0616275,0,0.172775,0.247156,0.381799,0.265172,0.0362192,0.0327466,0.622561,0.550463,0.257674,0.178962,0.31155,0.40147,0.420162,0.371503,0.450497,0.354735,0.405918,0.523073,0.0591649,0,0.58695,0.462183,0.00114605,0
9,0,0,0,0.47545,0.181853,0.280251,0.723619,0.372441,0,0.346816,0.000412443,0.264092,0.527843,0.271676,0.385039,0.556141,0.000564714,0.361593,0,0,0.527193,0.761465,0.072852,0.078626,0.127347,0.196253,0.506732,0.260811,0.111279,0.0558492,0.50373,0.59264,0.383598,0.197435,0.279818,0.404162,0.381325,0.44863,0.37889,0.286341,0.403864,0.583332,0.0558094,0.0602327,0.546857,0.413279,0.141501,0,0.106003,0.0532012,0.479846,0.56454,0.0810238,0.0635068,0.595779,0.267253,0.377904,0.444605,0.375491,0.283772,0.469207,0.210475,0.395628,0.130455,0.590392,0.44618,0.152766,0,0.622054,0.205117,0,0
7,0,0,0,0,0,0.120296,0.326214,0.937611,0,0,0,0,0.252316,0.725213,0.186677,0.612825,0,0,0,0,0.291135,0.955742,0.0424056,0,0,0.100231,0.271803,0.781223,0,0.0441899,0.409766,0.368654,0.172058,0.494534,0.127298,0.417895,0.259392,0.233368,0.600553,0.229307,0.163738,0.53752,0.0238494,0,0.772463,0.294947,0,0,0,0.0516041,0.478517,0.430507,0,0,0.59273,0.481345,0.303678,0.27321,0.703083,0.268456,0.37616,0.305472,0.178694,0,0.908945,0.34706,0,0,0.231015,0,0,0
3,0.0402564,0.0852412,0.584061,0.685839,0,0,0.305352,0.29389,0.417075,0.489754,0.279378,0.324222,0.218051,0.209866,0.350224,0.434477,0.397031,0.460761,0,0,0.497713,0.617446,0.0333004,0,0,0,0.362738,0.349122,0.183589,0.249927,0.0561765,0.804494,0.220211,0.211945,0.353694,0.438781,0.0341037,0.488393,0.41283,0.422893,0.431685,0.535534,0.0288826,0,0.50386,0.516142,0.0487943,0.0579636,0.163082,0.22201,0.0499015,0.714631,0.0234267,0.00163775,0.640606,0,0.0365937,0.524052,0.442972,0.453769,0.469769,0,0.318145,0,0.621637,0.636789,0.0601999,0.0715125,0.446464,0,0,0
3,0.00140758,0.050019,0.632524,0.66726,0,0,0.198568,0.335774,0.404595,0.426813,0.284209,0.377142,0.127014,0.214778,0.422247,0.436541,0.369134,0.489835,0,0,0.548418,0.566984,0.00129733,0.0395809,0,0,0.237225,0.401142,0.0287694,0.0963026,0.305525,0.824234,0.126274,0.213526,0.419785,0.433996,0.162629,0.438735,0.400595,0.440996,0.492685,0.509364,0.00116549,0.0355585,0.470162,0.517579,0.0823493,0.0286746,0.0272353,0.0911674,0.289233,0.780283,0,0,0.546305,0,0.192407,0.519069,0.473945,0.521744,0.363419,0,0.25423,0,0.628197,0.691552,0.110029,0.038313,0.336972,0,0,0
7,0,0,0.224935,0.680847,0,0.00153634,0.530766,0.451815,0.140569,0.425484,0.109954,0.460169,0.331693,0.282354,0.588837,0.197194,0.140793,0.589229,0.027183,0,0.753984,0.252499,0,0,0,0.00135351,0.467603,0.398047,0,0,0.562561,0.553561,0.350432,0.298305,0.622104,0.208334,0.421596,0.414852,0.0891589,0,0.939603,0.314661,0,0,0.134662,0,0,0,0,0,0.700744,0.689534,0,0,0.182828,0.0086172,0.693174,0.682085,0.146592,0,0.180853,0.00852411,0,0,1,0,0,0,0,0,0,0
0,0,0.176956,0.0885636,0.516325,0.0292086,0.512254,0.656502,0,0.0784748,0.457507,0.0223196,0.42931,0.581716,0,0.464786,0.212847,0.0310092,0.596451,0,0,0.645738,0.295713,0.0255661,0.371762,0.0294249,0.516047,0.661364,0,0.385651,0.194373,0.0948636,0.3161,0.641761,0,0.512761,0.234816,0.0920517,0.306731,0.0702885,0.403216,0.602679,0.275994,0.0238613,0.346972,0.0826145,0.473925,0.439241,0.123624,0.46253,0.23312,0.113774,0.379114,0.448941,0.0637821,0.144856,0.590297,0.10632,0.354275,0.0811835,0.465716,0.135365,0.551622,0.259727,0.499635,0.0894613,0.513202,0.475644,0.13387,0.28621,0.550579,0.31529,0
0,0,0,0,0,0,0,0.276343,0.961059,0,0,0,0,0.21374,0.743339,0.164418,0.612151,0,0,0,0,0.259398,0.965771,0,0,0,0,0.161374,0.561223,0,0.0341822,0.603937,0.541368,0.117982,0.410317,0.0907575,0.337902,0.441545,0.3958,0.461744,0.361218,0.132936,0.494938,0,0,0.676335,0.52909,0,0,0,0.0328651,0.580666,0.520508,0,0.000254768,0.579081,0.235548,0.435044,0.389973,0.454947,0.3559,0.433857,0.176477,0.323173,0.0346349,0.686418,0.536978,0,0,0.4876,0.0522568,0,0
4,0,0,0,0.162704,0,0.00532813,0.421397,0.892145,0,0.106613,0.219545,0.445792,0.276123,0.584584,0.540329,0.178228,0.290629,0.590129,0,0,0.715275,0.235934,0,0,0,0.0039181,0.309879,0.656049,0.100814,0.183543,0.571253,0.321524,0.228497,0.483755,0.447133,0.147487,0.421229,0.237084,0.389197,0.327068,0.643934,0.212402,0,0,0.560499,0.471024,0.0604712,0.0235499,0.14616,0.266101,0.828204,0.466146,0,0,0,0.0679253,0.558193,0.314173,0.515747,0.433416,0,0.0457803,0.365754,0,0.670771,0.563693,0.0723683,0.0281832,0.475694,0,0,0
8,0,0,0,0,0,0,0.109891,0.993944,0,0,0,0,0.0934426,0.845171,0.21056,0.482306,0,0,0,0,0.400102,0.91647,0,0,0,0,0.0701368,0.634374,0,0,0.649432,0.413387,0.0554386,0.501431,0.124923,0.286147,0.513333,0.326755,0.518881,0.0921413,0.20394,0.467144,0,0,0.847088,0.150423,0,0,0,0,0.839897,0.534624,0,0,0.0935428,0,0.635923,0.404788,0.642796,0.114146,0.0708254,0,0.0227341,0,0.984,0.174736,0,0,0.0348016,0,0,0
6,0,0,0.06349,0.458783,0,0.302494,0.693703,0.461259,0.0514544,0.371814,0.0790979,0.419097,0.562201,0.37382,0.411856,0.227534,0.124277,0.658477,0,0,0.647101,0.357496,0.0664834,0,0,0.227198,0.521029,0.346444,0.0911987,0.330307,0.605558,0.26975,0.436062,0.289947,0.31945,0.176483,0.506807,0.225761,0.407957,0.344001,0.480735,0.265586,0.0493909,0,0.613928,0.517682,0.00825684,0.225716,0.102562,0.371463,0.681012,0.303362,0.304007,0.0190348,0.187069,0.409772,0.554141,0.246846,0.446059,0.37613,0.152218,0.333433,0.113575,0.379876,0.589204,0.496834,0.00792433,0.216626,0.150022,0.501782,0.282045,0.0718573
1,0,0,0,0.641317,0,0.0316531,0.513641,0.569108,0,0.496002,0.187706,0.273123,0.397256,0.440155,0.540929,0,0.29589,0.430537,0,0,0.852694,0,0,0,0,0.0305404,0.495586,0.549103,0,0,0.00689022,0.672235,0.359002,0.39777,0.48884,0,0.00499126,0.486966,0.486592,0,0.708734,0,0,0,0.705476,0,0,0,0,0,0.00785324,0.766192,0,0,0.217695,0.604564,0.00579971,0.565841,0.565406,0,0.16077,0.446477,0.367311,0,0.838582,0,0,0,0.544776,0,0,0
7,0.0939963,0.158653,0.613318,0.754372,0,0,0.144078,0,0.35998,0.442769,0.182416,0.461254,0.084565,0,0.480343,0.436415,0.206633,0.522488,0.038874,0.188026,0.544112,0.494352,0.327057,0.00601447,0,0,0.399591,0,0,0,0,0.916694,0.0909308,0,0.516502,0.469267,0,0.208602,0.571402,0.367057,0.505347,0.459132,0.303756,0.00558598,0.559061,0.359129,0,0,0,0,0,0.317831,0,0,0.576351,0.752863,0,0.21921,0.600458,0.385722,0.397513,0.519254,0.122373,0,0.829259,0.532699,0,0,0.169003,0,0,0
4,0,0,0,0.0968527,0,0,0.224432,0.969665,0,0.0768229,0.00332826,0.365231,0.178018,0.769132,0.109416,0.474834,0.00546539,0.599752,0,0,0.179675,0.779734,0,0,0,0,0.121736,0.525964,0.115726,0.203834,0.705187,0.395364,0.109931,0.47496,0.0675676,0.293223,0.636804,0.357024,0.266172,0.260672,0.139433,0.605098,0,0,0.549275,0.537925,0.101525,0.114203,0.13019,0.229312,0.793328,0.44478,0.00288053,0,0.219471,0.234717,0.677501,0.379842,0.283183,0.277332,0.187428,0.200448,0.361248,0.183842,0.494741,0.484518,0.0914454,0.102865,0.631126,0.321184,0.00716291,0
9,0,0,0,0,0,0,0,1,0,0,0,0,0,0.878937,0,0.476938,0,0,0,0,0,1,0,0,0,0,0,0.494951,0,0,0.566172,0.659145,0,0.403535,0,0.21897,0.461602,0.537403,0.382392,0.375647,0,0.378164,0,0,0.660395,0.648745,0,0,0,0,0.567618,0.660828,0,0,0.489423,0.0397658,0.462345,0.538269,0.383009,0.376252,0.398653,0.0323907,0.219702,0,0.660232,0.648585,0,0,0.378724,0,0,0
1,0,0.000338333,0.570591,0.460011,0,0,0,0.680306,0.409354,0.330022,0.452308,0.154437,0,0.488066,0.506624,0.0143209,0.649271,0.221689,0,0,0.72724,0.0205571,0,0,0,0,0,0.713446,0,0,0.0773022,0.696433,0,0.48877,0.507355,0.0143416,0.0529584,0.477115,0.522538,0,0.696472,0.0196874,0,0,0.717314,0,0,0,0,0,0.107462,0.968147,0,0,0.22591,0.0103582,0.0734906,0.662093,0.725127,0,0.154495,0.0070837,0.0806425,0,0.993873,0,0,0,0.11053,0,0,0
8,0,0,0,0,0,0,0.193469,0.981106,0,0,0,0,0.1462,0.7414,0.105415,0.646405,0,0,0,0,0.160952,0.986962,0,0,0,0,0.0985017,0.499516,0,0.0259662,0.515681,0.688607,0.0753971,0.382349,0.0543635,0.333359,0.394723,0.527087,0.426047,0.344816,0.0844397,0.517786,0,0,0.661754,0.535582,0,0,0,0.0241237,0.47909,0.639745,0.0930838,0.163476,0.386174,0.41964,0.358603,0.478854,0.387061,0.313262,0.289054,0.314104,0.352639,0.295949,0.570759,0.461936,0,0,0.520001,0.436405,0,0
1,0,0,0,0.407447,0,0,0.698709,0.588041,0,0.336204,0.0231933,0.0946405,0.576538,0.485221,0.333342,0.445556,0.0410561,0.16753,0,0,0.590073,0.788709,0,0,0,0,0.584296,0.49175,0,0,0.515604,0.3885,0.45604,0.383808,0.263673,0.352433,0.402426,0.303222,0.35899,0.261192,0.421767,0.563747,0,0,0.574235,0.417799,0,0,0,0,0.798662,0.60178,0,0,0,0,0.599246,0.451523,0.534565,0.388936,0,0,0,0,0.80862,0.588331,0,0,0,0,0,0
0,0,0,0,0.053418,0,0,0.466273,0.883026,0,0.0407456,0,0.0213793,0.355659,0.673546,0.296151,0.574473,0,0.0330607,0,0,0.457963,0.888356,0,0,0,0,0.408413,0.773451,0,0,0.468761,0.123434,0.315709,0.597888,0.262885,0.509944,0.362359,0.0954166,0.269879,0.0215216,0.414391,0.803835,0,0,0.425416,0.0339249,0,0,0,0,0.967036,0.25464,0,0,0,0,0.783846,0.206403,0.583795,0.0465549,0,0,0,0,0.996835,0.0794929,0,0,0,0,0,0
