x1,x2,x3,x4,x5,label
7.878108,-0.479676,-2.408464,-8.765913,6.222642,0
1.251254,3.901719,-4.895160,9.062357,0.457956,0
-7.250887,2.098482,4.303566,-0.763629,-9.446276,1
0.804701,-5.987347,-8.736573,9.519646,-1.755118,0
9.174775,2.042871,-6.336516,4.405909,7.643842,0
3.865741,7.749216,-4.660333,1.422483,-5.092260,0
2.478352,-3.950685,6.451041,-8.264011,-2.549491,0
-7.995052,-0.860134,-2.402081,2.738489,-6.435804,1
-5.554707,-1.650322,-0.499863,1.040916,7.817613,1
7.549920,-3.641852,0.533047,-7.361537,-7.973307,0
-7.376056,-2.865207,8.482754,9.593372,-6.659364,1
7.861807,-4.490669,5.027083,-4.985699,6.658317,0
2.876199,-10.092797,-8.067851,-1.257583,1.921408,0
-2.858765,-4.016115,7.050035,7.134533,-6.314110,1
-6.530579,0.667621,9.342372,2.771051,3.175459,1
-0.307493,3.993313,7.779861,-3.594074,-1.695639,1
-4.571480,-5.178321,9.699774,-9.669238,7.343179,1
-6.495580,-5.567255,6.850123,-4.751741,6.433897,1
1.159515,-1.891440,-3.395138,2.579543,-1.062434,0
-8.900630,-5.000640,-7.973414,7.907178,0.905198,1
-5.008655,3.733544,-0.363779,7.589953,-3.439588,1
4.183778,-7.215486,1.406845,7.645505,-3.142381,0
9.929956,-4.759861,5.870712,0.287413,-6.844668,0
9.847178,-1.800854,-9.188169,4.534508,-4.762498,0
-9.550089,-3.063301,6.314576,-6.221430,1.357128,1
2.749540,3.598817,-8.130614,4.715356,5.314059,0
0.609204,-1.088504,8.330921,1.227196,-7.871167,0
1.057438,1.827514,6.555304,-3.722118,7.991868,0
-8.454199,-2.550301,9.556691,-7.350229,-8.340807,1
-5.027300,6.037354,7.952067,7.977524,1.703955,1
-0.576879,9.576719,7.762425,8.610431,1.107791,1
-1.970424,6.452720,3.730564,2.271455,-6.508017,1
6.167935,-6.791500,-1.275284,3.627687,2.205378,0
0.170966,3.975822,-5.698044,8.195183,5.681367,0
7.202010,-3.374811,-8.630849,-3.118433,9.910763,0
-5.411498,4.219946,-2.203799,3.268600,-7.986449,1
6.168646,-3.008837,-3.781520,7.641077,0.210789,1
-8.084335,8.684575,6.502245,-9.846811,3.322816,1
-2.039386,0.354996,-4.001434,7.215532,8.880932,1
7.101517,3.354295,3.752379,-7.078424,-0.637854,0
4.739637,-5.828389,-0.710092,6.605968,-0.787687,0
0.829298,3.944386,-3.347303,2.227031,2.941645,0
-5.644309,-6.545800,6.198959,8.008828,7.799137,1
9.355096,0.335109,2.534482,0.485591,6.024423,0
-4.768133,9.802699,-3.864207,5.158621,0.122059,1
9.343205,1.163119,-7.526983,5.057336,2.969399,0
7.617966,-6.213148,-8.351522,-0.992626,-0.270106,0
-4.318646,4.064608,3.070242,3.569763,-6.189476,1
6.914124,7.164191,-9.326021,5.881459,9.631894,0
-1.876778,7.581774,8.813747,0.015993,0.578657,1
6.966397,8.707654,8.611518,0.882927,-4.446702,0
5.659906,3.385568,3.551817,-0.456034,5.700008,0
1.544258,-2.656710,5.666136,8.719175,-7.243593,0
8.667782,9.253737,0.426599,5.717218,-1.303171,0
-4.420414,-3.802189,2.537678,6.340634,-0.532670,1
-0.288887,-1.007524,-1.834367,-6.388861,6.490998,1
9.829045,-6.443719,5.915579,4.863009,-2.133681,0
-9.493847,-0.124263,1.663813,-7.520264,-3.609623,1
-6.605600,-2.629745,-1.289461,-9.129215,-7.928247,1
4.896178,4.302137,6.594490,9.424078,-3.560197,0
-3.846905,0.864776,-7.865187,8.707847,8.286231,1
0.176679,2.695757,3.093172,-3.228187,-7.748595,0
-4.965207,1.780103,8.789867,8.407611,4.864043,1
9.537465,-0.261695,8.677726,-7.204791,-7.815003,0
8.150081,-1.280626,-6.159192,-5.690153,6.543382,0
-2.831249,2.963910,8.434698,-5.688193,-0.746105,1
3.374545,7.300593,-0.910303,-6.442600,7.066945,0
-5.315444,-0.015994,0.449857,1.324774,-4.831441,1
1.409382,5.497548,1.183171,5.850798,-3.901370,0
-9.036303,9.585429,-7.734097,1.680803,2.716612,1
-0.609233,-4.508882,-5.958719,-5.033907,-6.938622,1
7.641877,5.103972,8.427630,-5.739760,-9.787238,0
9.114789,-3.376516,6.803056,6.064549,-0.869301,0
1.053358,1.460283,5.943247,-1.007666,-5.509710,0
9.813689,-8.581449,-1.478909,-0.262514,-9.819932,0
-3.906325,-6.190559,-7.733410,7.495302,-2.151491,1
-4.695452,-0.290650,-3.370657,7.767131,-6.908607,1
-2.469436,-2.113985,-5.660254,6.559011,-4.406906,1
6.744927,8.343559,2.664645,4.791433,-5.545594,0
-8.869843,-5.434729,-4.931844,0.325902,5.844274,1
3.465610,-2.766284,1.087551,-8.653272,-2.983256,0
-4.837805,-4.129563,-3.387242,6.152038,-4.206727,1
-3.714206,7.071180,8.024349,-3.300316,-6.117836,1
-7.119364,4.174419,0.798798,-2.272254,2.951807,1
1.050305,-3.901040,8.314259,8.815508,-5.452708,0
-1.606235,-4.810240,-6.754574,8.799141,6.248556,1
2.263250,-8.316527,-4.766480,6.099088,4.821092,0
-10.202403,2.575920,-4.928760,8.115687,-3.563907,1
-6.140618,-8.918463,-0.396418,2.185231,-6.174735,1
-2.076722,-9.280011,2.225760,4.125439,-7.969058,1
7.557492,-9.066468,-2.413033,2.241192,8.524338,0
1.584377,-1.260063,7.819669,-6.606654,2.210158,0
3.361617,-3.406746,-8.039643,-4.122422,1.945405,0
-6.667884,9.630761,-8.372705,7.777241,6.579773,1
6.777035,7.295927,-0.532201,-0.164915,7.627258,0
-4.944878,-9.174388,-8.991253,-7.122382,-3.839912,1
-3.984125,0.744849,-2.712315,9.748936,-7.050762,1
-3.495054,6.669185,-3.937922,6.558999,5.687094,1
-4.636127,9.697729,3.096334,-3.428965,-7.644462,1
-0.862302,6.901753,9.670931,-4.971472,6.892730,1
-6.075214,-1.775148,7.900164,-1.182007,7.016613,1
3.887819,-7.143477,-4.419260,7.798223,2.719326,0
-7.510838,9.099483,-6.112556,5.730941,8.273847,1
4.411749,-9.123537,1.408595,5.207459,5.895948,0
-1.986803,-1.322235,5.748088,-0.911572,4.798852,0
4.938497,-4.991570,0.970611,-1.706806,-6.683747,0
-6.554598,-8.455512,8.180763,-1.701773,-5.208690,1
-1.448348,3.810684,-5.154085,-5.158235,-9.950529,1
-8.860562,8.263600,-1.235617,7.813752,-9.497072,1
-1.155312,-5.228080,9.131949,-6.417540,4.377486,1
-8.113769,-6.502038,5.706568,4.702310,-3.216488,1
8.892761,2.699932,4.076246,-0.540516,-6.956057,0
0.340396,3.141025,-5.981405,-9.479410,-3.360593,0
-1.278697,4.666070,4.559790,9.380966,-7.328836,1
-9.097212,1.297065,-2.934383,-6.370030,5.217743,1
-6.937255,-7.583620,8.391676,-7.719972,8.071731,1
-3.212389,-8.161663,-4.570141,-5.538731,-8.867312,1
-8.247403,-3.843186,-8.390634,-8.615505,-1.071756,1
9.819575,-6.414112,3.172878,-6.311585,-5.647223,0
-10.009744,5.252345,-6.542063,6.131167,-7.256402,1
5.991281,-3.085135,-8.531898,-9.265665,-9.196993,0
-0.703990,2.960522,0.933457,-8.120295,-5.551468,1
-9.048160,9.117999,6.653537,9.362158,7.217158,1
7.785463,-4.909704,9.192052,3.409027,9.744329,0
-9.670407,8.742447,-0.073123,5.893765,9.433256,1
0.020901,0.816846,4.185824,9.134400,-4.927108,0
3.604592,2.290831,-3.994490,-2.055197,-0.708265,0
9.247463,8.845582,7.948094,7.757249,3.159203,0
7.112994,2.836356,-5.353964,-5.192454,2.634865,0
5.902096,3.550334,0.067760,-4.829344,-6.635256,0
1.498965,-7.563864,4.452509,6.264634,-4.773902,0
6.115059,6.718820,-1.501550,4.269883,-0.615565,0
2.545346,6.403159,9.225141,-7.408016,7.086955,0
2.969235,-5.922792,-3.878531,3.740938,-4.926099,0
-4.656470,-5.675824,9.329393,-8.997315,0.271427,1
-2.368877,-9.090828,8.210266,-0.603191,6.806925,1
2.349354,-3.169228,8.996573,-8.643297,-0.223854,0
3.147084,-2.325746,3.728451,6.643550,-6.736887,0
3.580280,-3.241282,1.335701,-6.741564,5.107936,0
-4.698497,-0.077141,-4.307258,-4.623640,5.396037,1
3.776417,-2.983040,6.840150,-3.133273,0.022050,0
8.870736,-9.318906,3.869211,4.903403,5.402360,0
-1.611039,9.225709,-2.192245,0.726837,-7.809058,1
0.993395,-1.555632,8.971033,4.028318,-2.488948,0
1.331741,1.558778,-2.207753,-8.190318,-0.861537,0
4.842028,-7.442360,3.460479,9.051091,2.951728,0
-4.969352,1.597136,3.014229,5.728278,0.196101,1
7.296771,1.256349,-9.357222,7.797149,-1.950573,0
-5.161903,3.651946,9.693295,-1.872443,3.366690,1
4.798225,-5.173526,-0.802530,-5.351611,8.615430,0
-2.462932,0.683587,2.543806,-0.989566,-7.116650,1
-0.067898,-2.206370,9.982142,7.902912,-1.544298,1
-4.046079,-7.923957,-6.570854,-9.406268,-6.963297,1
-8.784718,9.187315,0.688583,6.315847,-2.729566,1
6.971564,-2.925109,-1.320375,-0.534561,-9.648472,0
9.203256,3.628696,-6.459180,0.018176,-4.412131,0
-0.341976,-0.143912,0.466459,-7.837998,6.056306,1
-8.111316,-8.369714,5.674889,3.397181,0.628797,1
2.069370,1.062978,-2.202328,3.653067,5.636382,0
-5.467314,8.657063,6.171848,-3.048385,-6.121024,1
5.554597,-7.799638,-3.163381,-9.845497,-1.535453,0
8.526490,9.477605,-4.530358,5.800798,3.496247,0
9.832013,-8.912506,-9.480309,-7.114262,0.843827,0
4.609499,0.913467,2.361946,5.377591,9.365714,0
4.159957,9.846691,4.038395,0.897937,-1.711494,0
3.823982,6.714317,4.763859,8.695028,-1.541815,0
7.243635,6.831539,1.692655,-5.859312,7.149338,0
-1.453394,-5.564477,4.270535,-2.905855,7.480954,1
-2.080061,7.807007,9.416940,-4.229600,-6.267410,1
-7.205308,0.266022,6.637843,1.648607,7.687365,1
-5.287427,1.609522,-3.049642,1.625082,1.544239,0
7.075200,7.390891,-6.235363,9.838634,3.281186,0
-5.329407,8.394967,3.282907,-4.062607,3.007645,1
1.916744,-3.062589,6.659521,6.270050,8.394501,0
4.206978,-0.368917,-7.026438,-6.343451,4.203374,0
-2.504182,4.071441,6.154773,3.486201,-7.142837,1
-5.206540,-3.392249,1.898968,4.967629,-7.260389,1
-1.317759,-4.928790,-8.883315,-4.904040,-8.184964,1
-1.938626,1.429127,-7.029213,-5.932520,0.613836,1
4.858497,5.213586,-6.882828,2.093643,-4.186794,0
6.430810,4.986518,-3.788901,9.347971,6.103051,0
3.559601,-5.247052,-1.517151,-1.050913,-7.704147,0
-1.993948,-0.440493,6.890832,-9.920220,-7.110388,1
-8.512060,0.573019,0.681284,-6.231433,2.655603,1
-1.296256,6.169250,-9.927191,-8.031758,5.293670,1
9.563944,1.155361,1.530430,-9.610837,-5.883716,0
-3.459993,-9.104567,-5.220733,6.981211,1.650750,1
8.518167,8.090730,0.828495,-8.265999,3.138895,0
-5.079987,3.840339,-6.882219,0.434827,1.852708,1
-8.502864,-6.776471,6.837522,6.128941,-6.197888,1
-5.926412,-3.973261,8.323835,-9.944909,-3.397488,1
10.034908,3.916766,-8.672671,4.419299,0.004498,0
-2.345977,4.830921,-6.501138,-8.297384,-5.478316,1
8.374556,9.188610,8.415029,3.553095,-5.155186,0
-8.655792,-2.067965,7.874892,-7.270107,3.768839,1
-7.991593,-3.230320,-1.503091,-4.633677,-4.753851,1
-6.662610,3.013461,0.016067,8.629868,4.846484,1
-2.176632,-5.553455,3.242375,7.510418,1.406718,1
-4.800296,-2.812235,-6.161284,9.543336,0.694880,0
-4.741918,-0.945137,-3.694141,5.563413,-0.720087,1
-9.320382,-4.342351,-9.750766,-3.601073,-0.856122,1
-1.780775,2.019634,-2.547591,1.034902,-6.332806,1
-4.472497,-7.256587,1.448718,9.730466,5.076241,1
-8.184268,9.021889,3.690986,-5.987799,1.635479,1
-1.684449,1.595315,6.393503,-5.187231,-8.264302,1
8.298069,-8.471667,3.235294,3.471763,6.087782,0
7.725040,1.033970,2.591295,6.961383,-4.678061,0
-6.668718,-1.716900,-9.294340,4.655812,-2.281209,1
5.516353,-0.383662,-5.807404,-8.967237,5.107523,0
9.479091,-2.526015,6.526464,-2.219543,7.701861,0
4.979879,-2.146235,-1.688868,9.030961,9.664177,0
6.636815,1.376708,6.352528,-4.875343,-2.673508,0
-8.741605,-9.267165,0.653101,-3.426390,6.378596,1
-7.260506,-9.779846,8.550963,9.715754,-3.274044,1
-8.477808,3.841067,-4.595119,-6.778642,-9.050749,1
0.686982,5.193703,-6.459704,-4.309834,-2.178751,0
8.426890,1.729417,-7.805783,6.404695,2.380763,0
4.564933,5.185442,1.252690,0.905512,-4.200824,0
-2.429202,-5.294371,8.750858,-5.365314,3.373551,1
-5.937944,-5.029185,-4.937853,9.792393,8.233268,1
-4.478891,-5.753472,-4.708869,9.749409,2.519188,1
7.736206,5.153265,4.571080,-4.341681,-5.680622,0
-8.975243,-4.658272,7.161381,-4.496168,8.350588,1
-9.536244,-0.037834,-2.667088,-9.817052,1.843260,1
-0.472398,6.686597,-2.927472,9.519472,-2.265664,1
-3.928031,6.410725,-3.710632,1.327893,4.597754,1
9.460966,-8.148400,9.330332,-8.607704,-1.609828,0
5.850007,1.815720,3.273552,-9.900622,-0.219343,0
-0.400433,-1.636386,6.130634,-8.982567,-3.189062,1
5.674487,2.789090,-1.981634,4.325695,-4.085621,0
6.416082,8.196909,-5.074645,-7.689922,9.917591,0
2.299864,9.704954,-0.566676,-9.035765,-8.469341,0
2.196046,2.689095,-7.440917,-5.765111,4.808505,0
1.089713,-7.985063,1.173764,5.533188,-9.603635,0
4.554534,0.918150,-4.697680,-1.889488,-1.419725,0
-0.966312,7.982336,-8.928798,0.230406,-4.267529,1
-4.067362,0.468848,-6.170538,3.423231,-8.323009,1
3.984239,5.711791,7.340152,7.996507,-3.489271,0
-0.800359,6.949908,9.737993,-1.974667,9.246306,1
5.254651,-8.852710,9.737569,6.538204,-7.503385,0
-9.055121,2.375679,1.688386,4.638403,-8.450710,1
-3.004548,-5.842318,7.872838,7.036092,8.677128,1
1.662925,-3.340975,0.285922,-3.513907,0.126897,0
0.725366,-0.808348,4.587105,-1.675896,-2.964744,0
1.751832,-1.944330,-8.458886,-1.055270,-2.142204,0
3.903961,-6.435852,3.265843,-1.225100,-9.919225,0
3.933242,-1.717855,-0.312924,5.474295,8.906093,0
7.598315,0.307370,-6.140884,-1.549282,6.949216,0
9.640356,2.060454,-9.143075,-3.002094,1.821617,0
-5.581290,6.439537,-3.149679,-0.212274,8.782154,1
-3.173248,-2.966728,-9.521470,-8.441707,-6.060740,1
-9.158242,0.995676,-2.302018,-0.584202,-9.266570,1
0.684575,-2.827894,7.651313,5.171797,-4.639794,0
8.017507,-7.525334,-4.864635,-9.488291,-2.017359,0
-3.262824,-3.617025,-4.910394,2.368399,0.957661,1
-8.051289,-0.380792,9.142664,5.904880,-8.382706,1
3.749805,0.236003,4.085740,-7.857698,-3.538245,0
-6.858942,-2.393057,1.100356,-0.085648,3.866695,1
-9.627843,7.167649,6.200567,6.587709,-8.833325,1
-8.124640,1.962620,2.833113,9.227559,5.100419,1
9.911903,0.727257,0.398060,9.970793,-9.120359,0
8.328821,-5.280888,-8.236942,5.362842,0.994957,0
4.993889,0.633060,-7.511511,-2.493749,-8.714227,0
4.404014,-8.766078,0.528406,-7.918612,-9.862028,0
-6.969605,-7.246108,-3.551517,-5.322647,-2.758045,1
3.619827,7.008384,-2.990867,2.600258,3.600296,0
4.866486,-9.255177,-7.452820,-0.226769,7.783027,0
7.205076,-2.965656,-7.031789,9.337490,-9.613097,0
-2.032688,-8.054885,-8.005673,-6.448449,-0.604135,1
4.803460,-6.234312,-4.016949,-1.636599,8.816235,0
1.276714,6.582984,-3.172375,6.962320,-8.543855,0
-8.281558,0.697448,6.238907,8.031183,-4.300015,1
-5.222966,-3.124263,0.941979,-6.256780,-8.182873,1
-0.515769,-2.914296,5.408028,2.596598,5.044866,1
3.089557,-0.419159,-1.206281,-5.007876,-1.463001,0
1.643786,4.881883,-8.704195,-4.329461,-4.049545,0
1.155926,1.642680,4.290493,-8.937298,-5.094564,0
1.283313,-2.348996,-4.467793,1.027211,-5.106111,0
-3.222579,8.298052,-7.351418,-4.840385,-1.562340,1
2.094725,-4.975922,0.509535,-9.268616,-3.803783,0
-0.034977,-3.337544,5.283365,1.952344,-0.879212,1
8.629499,-9.870725,-0.940568,-2.622012,-3.159120,0
-5.330669,-2.705163,-1.987280,7.384143,-0.623374,1
-0.240092,7.166804,3.385428,6.156973,-1.360668,1
-8.098247,6.030279,6.783302,9.853661,0.083224,0
-8.721418,6.789552,-1.945070,6.115924,2.983398,1
-8.708813,-9.735766,2.263907,7.722499,2.989085,1
3.897690,10.106596,2.831548,-5.861946,3.764561,0
7.941499,1.572018,8.259957,1.526841,8.067457,0
8.304815,-9.823206,-3.208586,-9.148376,-1.097431,0
9.613186,-0.177341,-9.920861,-6.903659,-6.188160,0
4.415151,6.406076,0.676706,8.998594,-9.603635,0
4.432447,0.713774,-5.266209,9.389079,7.633055,0
-0.478076,6.731690,6.696999,-8.163997,2.881965,1
-5.811537,9.370901,-5.937294,3.020490,-1.449378,1
4.196594,-5.808542,2.713392,-1.422783,8.154084,0
4.740441,0.585880,-9.493833,-6.168679,6.659940,0
4.125721,5.324681,4.734979,-6.274151,-7.571271,0
-8.607732,0.124275,-3.774777,-0.362630,-9.061226,0
8.751049,-3.656888,6.911778,0.419053,8.389665,0
1.864668,-2.550324,-3.485893,-9.023399,7.427205,0
-0.875111,0.982578,-7.007647,-3.287160,-0.713196,1
0.989280,-5.874725,-0.161071,-9.530377,0.534841,0
3.644393,-8.110575,-8.459358,-3.463181,9.509439,0
-7.108057,-9.845451,-4.392584,6.257439,0.206373,1
-7.717609,-0.548076,-5.951709,4.438728,1.102788,1
2.121031,6.034859,0.660669,-9.401952,-3.323095,0
-8.239086,7.070586,4.694130,5.921731,6.296137,1
4.913434,-1.744510,-9.252135,-6.745775,9.711534,0
8.763369,9.830860,-6.891074,-5.739694,6.052487,0
-5.910296,-2.404669,-2.131247,-7.673673,-7.498112,1
8.454823,4.343379,-8.324456,-6.386634,-0.060349,0
-9.184081,5.325250,-9.698523,-7.657376,8.142465,1
6.616981,4.858160,7.531627,6.661608,4.125632,0
6.143994,6.459386,3.230433,-4.489684,-3.300109,0
-6.342078,-5.306397,-5.283957,9.606273,2.686096,1
2.739091,8.458324,9.315347,-4.564271,2.424182,0
-3.761309,1.787985,5.179015,-8.105218,3.339219,1
3.638871,-0.970357,-6.618549,-3.438351,4.323060,0
4.363607,7.931637,-1.198705,8.423237,-5.175956,0
2.485420,0.783489,-6.924376,-3.256561,7.038465,0
-1.246348,1.565263,6.948491,-2.613888,6.196846,1
-2.819249,-2.185025,-8.444235,-9.847968,7.296095,0
0.634659,-8.689664,7.481434,-7.132022,-4.045713,0
-5.343599,0.879569,7.011925,-8.324661,7.261856,1
-1.351496,-3.485827,1.493651,3.145544,1.896379,1
4.624793,3.851606,1.650647,-6.298778,-5.278839,0
-6.725233,7.619398,1.601073,-1.971892,0.825783,1
-0.095151,4.874095,-4.932680,-0.723547,-7.131907,1
1.408758,9.827565,-9.232092,9.022327,4.461103,0
5.129874,4.125222,-0.038723,1.020236,0.223475,0
5.515492,-7.041736,7.976189,5.472771,-3.497146,0
-5.800382,4.303082,-5.636264,-8.669414,-7.044218,1
-0.118769,5.229679,-0.198777,-5.948594,-3.752122,1
-7.810022,0.710622,-7.333418,8.456283,-9.325499,1
-2.422647,-0.824983,-2.963786,-4.836907,-9.833946,1
1.979104,0.046339,8.571961,-3.727851,0.045502,0
0.798085,-0.261465,1.652130,2.209595,-0.794785,0
-1.824204,5.405912,1.876588,5.035220,9.041781,1
-9.458721,1.997647,3.140745,-0.755410,-1.107910,1
1.349957,4.490037,4.197147,2.540704,-1.592268,0
1.993535,6.538908,-3.282264,9.862973,5.335940,0
9.507291,-3.165410,-5.864486,-4.156567,7.873773,0
-5.415829,-1.508017,3.216584,-3.784943,-2.715794,1
-4.288381,2.223753,-2.421847,-6.274096,0.223375,1
8.428080,-7.016918,5.311413,1.281199,3.118839,0
-7.848733,-4.909864,1.907728,-8.822092,-6.238799,1
4.679781,1.849270,-2.993031,7.784700,-3.026153,0
-7.788545,8.553808,-3.457661,-8.388267,9.441586,1
5.750530,-9.219173,5.570993,5.318545,-2.325890,0
3.064043,5.400822,-8.432611,-4.729595,7.057993,0
-2.499038,-8.748662,-6.394042,7.884992,0.715090,1
-8.593516,-7.796094,4.290731,-0.927172,8.646187,1
6.825452,7.957736,-5.206833,1.448669,-8.617680,0
-7.504991,-5.189178,-0.391455,9.454287,-8.237370,1
-6.661453,-6.222183,0.134460,2.046126,8.634917,1
6.725265,-3.244850,-4.051716,0.058813,9.743917,0
-3.671711,-5.428448,5.380380,6.208292,5.610226,1
2.222384,-2.449226,0.304521,-1.312919,-4.903736,0
4.927394,-5.818279,-0.680663,-9.589953,-8.057780,0
5.647066,2.100348,-4.254848,-3.327408,4.150347,0
-7.534906,-1.765717,-6.567952,5.915456,6.016031,1
7.264051,8.800042,1.740748,-0.170070,-0.652023,0
-0.709368,-0.386490,-1.589217,-8.228501,3.108871,1
8.432982,1.718901,1.545933,-9.684650,-5.946085,0
-9.590102,8.192023,-1.273514,8.026155,9.805575,1
-4.865433,1.588472,5.026526,4.986835,-1.694508,1
-6.762753,-9.226408,1.419005,-5.343658,4.763040,1
-3.790517,5.613585,-8.804307,-1.655075,6.627231,1
-4.579767,-5.485315,9.597192,3.931172,-6.054687,1
-5.917627,0.311547,1.421471,1.210259,9.315299,1
9.388995,-0.827120,6.803734,-9.019770,-5.598136,0
1.158664,7.642319,6.838478,9.449440,-4.106556,0
0.690442,-6.067717,3.814576,-3.843963,-9.178064,0
-3.846947,-3.817315,6.589608,4.776992,-8.933935,1
-2.095727,-1.438171,-7.090757,9.990656,3.015226,1
5.972707,-2.985581,6.008616,-2.227495,0.364933,0
-0.620838,2.529679,2.397633,6.120412,-3.221872,1
-2.360050,6.817201,3.445256,5.513156,6.102651,1
1.734022,-4.200219,-0.015177,-0.532724,-7.909343,0
4.295957,0.535811,-0.045499,4.038669,8.411760,0
0.693427,-0.375344,-7.496008,9.377706,-5.318552,0
-0.061067,5.384337,-6.482682,-7.709646,9.802729,1
-8.122013,-3.289869,1.220370,-4.588000,-3.649316,1
-8.334384,5.063447,9.005424,7.999369,-3.000328,1
-4.620731,7.796223,-8.728291,6.670448,8.288443,1
0.534852,6.060229,6.750666,8.259586,1.518041,0
9.842110,6.654115,6.793177,8.878238,7.798065,0
7.412167,-1.822204,1.743523,4.930620,4.426059,0
1.018828,-5.113450,6.059293,-5.423005,-9.956438,0
-6.131869,0.113544,0.197992,5.311017,-7.497552,1
1.872577,-3.322365,0.655745,-3.711820,6.764805,0
1.377548,7.872425,-7.994920,6.957881,2.215344,0
1.112987,4.321497,8.388894,8.712534,6.177548,0
6.103053,10.077387,0.602203,-7.148820,-5.491522,0
2.116117,6.154348,-1.644963,4.580428,0.897085,0
9.193191,8.944801,-1.233958,-0.449313,4.829731,0
-7.027317,-1.877396,-9.312871,-1.147381,1.454063,1
-3.523531,-8.270050,1.774267,2.373742,-8.931012,1
2.689569,4.792831,1.158958,1.010988,7.097077,0
6.629736,-7.419089,5.201542,-9.375467,1.118307,0
7.430171,2.849459,3.818882,1.602865,3.527384,0
4.073192,8.316642,-7.666880,-6.615163,1.654745,0
2.511295,-3.361352,6.013712,-9.480221,-1.275195,0
6.463114,-2.701614,9.841075,5.314915,-0.996270,0
-9.289372,6.617030,-8.039191,-2.816349,-6.911425,1
-3.102314,5.448655,8.415579,3.712888,7.113950,1
-2.804450,7.363666,7.949290,2.137797,-9.868032,1
-5.731810,9.303656,1.121441,6.049900,-3.710206,1
5.676266,-7.963020,8.555030,9.936384,0.985258,0
1.344985,9.607622,0.624822,3.103786,1.326776,0
-0.574851,-6.158245,-6.790881,-4.577822,-5.964224,1
-0.312262,0.244286,-8.557491,-7.192217,9.446544,1
4.787415,4.021370,1.099605,-7.481931,4.261905,0
-1.954632,-5.680651,-0.464242,-5.506576,8.871407,1
2.867645,-1.526500,-5.509137,-8.048205,-5.884544,0
-7.386268,7.870377,8.238567,7.155916,7.886493,1
3.864245,3.598343,8.323579,-8.450027,4.226642,0
6.432391,0.613593,3.290425,9.858168,4.293484,0
6.328604,-0.037574,5.840628,4.299730,2.411636,0
-8.742901,-1.889662,1.060468,9.385209,8.726841,1
-0.049903,4.406196,-1.242997,-4.316922,0.181387,1
-8.063591,-7.286598,4.922292,-1.981046,0.744619,1
