x1,x2,x3,x4,x5,label
-5.608409,-1.495661,5.126984,7.703615,-2.465594,0
-1.332808,6.428148,-0.463478,3.956078,-0.745774,1
-4.981629,-2.108790,7.685734,0.383270,-5.954888,0
-8.219227,-0.899050,6.811036,9.050739,1.781890,0
-3.971103,-4.160670,1.590050,-0.810714,9.012740,1
4.632799,7.571781,9.512839,-0.924160,-2.941285,0
-5.890340,7.958290,9.488634,8.022275,7.269973,0
8.469035,3.676133,2.752191,-1.748107,9.320108,0
0.552851,-0.458243,-5.105693,7.924316,0.046123,0
3.016194,8.971715,-5.486517,-8.673657,1.595432,0
0.675433,-1.481930,6.707156,6.338973,-4.482129,1
4.556996,1.685107,-6.291090,3.217598,0.047209,0
-2.635222,0.421428,9.070239,7.875179,8.935641,1
-6.146562,3.509107,-0.338615,-5.770704,-7.277267,1
-3.651341,3.392044,-5.858510,8.512137,9.205581,0
3.391947,-8.803955,-3.000509,-9.999107,-8.739064,1
8.104466,-0.378929,9.536114,-9.534913,7.501616,1
2.297669,6.022697,2.917457,-4.757276,-0.518402,0
-6.814325,-0.100699,9.502552,5.017810,6.860250,0
2.667508,5.667191,6.069398,-9.569127,-5.394480,0
-1.667369,-1.377954,4.010716,-0.215401,-6.556381,1
3.648946,-3.590787,0.804883,8.399589,5.675902,0
-7.489884,1.033606,8.939992,-6.980375,2.787264,1
3.817085,1.390639,-0.761115,-4.402023,-5.697084,0
-2.117917,3.287299,-5.284370,3.811702,1.660326,0
-2.729376,-6.150117,-6.017792,-2.517943,4.558294,0
-3.424064,-3.012583,-1.506701,-9.946921,6.482884,1
8.645537,4.519592,1.276144,2.871770,-1.106150,0
-2.219312,-6.513287,7.610613,4.918761,-8.843444,0
1.944908,-2.097226,-9.222004,7.435275,-5.278124,0
-6.497150,0.232211,-4.528392,0.890805,5.327484,1
-4.778159,5.125059,-4.364455,-3.818716,-8.153643,0
5.039222,-7.852682,1.750537,1.999989,4.216434,0
-7.902360,1.842147,0.873693,-5.350517,4.826821,1
-6.777506,3.487753,-3.312414,-3.237844,-0.166698,1
-0.467404,5.346886,0.527723,7.913286,-6.451874,1
4.098454,-7.310037,4.955693,-9.316111,4.128234,1
-7.299236,1.603481,-7.618936,1.786690,6.780062,1
-6.323408,5.113935,9.910063,3.535221,5.813132,0
8.282041,-1.733851,1.034412,8.915501,3.264495,1
2.805520,1.068400,1.788496,7.398890,6.001241,0
0.056704,-7.795740,6.479465,-9.774909,-8.290463,1
6.294213,-3.359566,0.317979,-5.787684,0.726329,1
-5.459121,0.239302,1.217382,-2.032814,8.495531,1
-4.571607,8.899453,7.684007,-9.067977,-0.386630,1
-1.457625,4.013715,0.723159,-6.846666,3.751738,1
-2.479066,-5.325603,9.888371,-3.288397,-7.741215,0
0.794777,-2.185984,0.812165,-4.007910,-9.385270,1
-4.354280,-6.460344,8.870925,8.079389,-5.988963,1
-8.525639,-1.937692,-8.717028,1.675125,6.746328,0
-3.245547,0.078811,-8.884646,-4.346189,-1.149822,1
-1.696511,-3.845618,7.237083,6.333833,-7.732261,0
-5.153504,-5.124134,8.233886,-8.822995,-8.698623,1
-5.719959,0.300159,5.193546,-7.930054,7.592463,1
6.203591,6.730783,5.223572,-3.931387,-3.492450,1
-3.341142,1.162902,-8.880942,-4.252538,-2.723315,1
-0.633896,1.872637,7.284617,6.345905,-6.112476,1
-4.369530,4.672473,-0.874728,5.256181,-3.989064,0
2.298476,-5.444362,3.402721,-4.114696,5.176962,1
-6.819479,-2.337020,-2.386428,-1.449268,0.145449,0
0.745082,-3.288126,1.361725,6.520814,9.640633,1
5.855665,3.127598,-9.970264,6.952943,-2.010045,0
-4.046648,-0.558571,-0.984012,5.715325,5.766672,0
-2.663878,6.309035,4.419157,3.548929,-6.005105,1
-2.616511,-1.736861,-5.281134,-2.278802,-4.858433,1
-3.900931,-3.034762,1.497288,-0.689382,-9.189579,1
4.391209,-3.132790,-2.197807,7.658378,6.061642,0
-1.758631,-7.313462,-9.107224,5.848601,1.882872,0
7.930649,-2.732886,8.042295,-8.645701,-0.304715,1
9.214504,3.130117,-0.789736,4.007098,-5.285359,0
-5.780428,-2.494249,-6.112270,4.657124,-2.113176,0
-3.350786,-1.645434,-5.826187,3.656281,-0.450858,0
5.663905,-0.576424,4.159961,-1.128993,-1.011100,1
-5.418299,-5.550593,-6.852039,-2.245557,2.137651,1
-0.210193,-6.290310,-7.218024,-4.412402,-0.010041,0
0.591621,-6.241803,3.450172,-2.939831,1.879451,1
4.832661,8.585955,9.748935,-1.678670,0.296583,0
-6.480903,-2.044297,-1.248750,5.343950,7.926741,0
-1.927645,6.415374,6.028920,8.366622,-8.631493,1
3.294806,-5.199536,-7.243879,-8.162830,2.166287,0
7.589654,-2.220854,3.154904,-6.168387,9.694804,1
5.046521,-4.833010,-7.085261,-5.167099,5.718949,0
-0.838715,8.886380,6.391132,-1.060978,-2.436558,1
3.802933,-7.650446,5.487533,6.073848,-7.079233,1
5.918481,-0.958278,-4.929616,-5.652012,5.095873,1
-2.606307,-7.961252,7.482079,2.780618,3.908196,0
5.990099,2.875404,-0.919192,5.306100,-3.595319,0
-6.578109,-7.546477,7.814883,2.951345,-8.736352,1
1.565669,2.028798,1.671047,8.453795,8.217419,1
-1.563953,8.952899,-1.684088,6.794314,3.385429,1
6.690857,3.618721,8.819516,5.674049,1.390053,0
-4.737254,5.553967,-4.150904,-1.407559,-0.098649,0
-3.225669,-4.621703,-6.981118,-3.294022,-1.510097,1
-1.298377,-5.973789,2.181668,5.944531,-8.557742,0
7.626152,-1.611948,-4.824304,-0.515711,-6.014409,1
0.119475,5.355948,-8.493668,8.969207,7.928525,0
2.187522,-1.797606,3.804266,6.723810,-0.542344,0
-1.886714,0.100925,-2.219415,-0.469868,-5.051434,1
0.239273,-0.195648,-0.577387,-3.277448,-6.412517,0
-3.812981,-4.142305,-2.462838,4.233906,-2.410583,1
4.357610,-3.676578,-6.637756,-2.136308,-9.873279,0
6.918600,4.940820,-5.232507,-2.502453,-0.003237,1
6.052693,-5.815693,-7.132968,-3.520203,6.470608,0
7.218203,-1.131628,-5.752104,6.483956,-2.789886,1
6.780840,1.674140,5.018191,-2.252467,-3.022873,0
-7.239583,-0.960466,-2.384946,-1.161870,3.196930,0
3.950124,-6.261963,4.120281,-2.428591,-2.753025,0
5.003778,-3.220464,4.645288,0.929902,0.295282,0
-4.828477,4.045059,-9.541274,-7.054152,-3.471864,0
5.198515,3.879798,2.990746,9.884815,-7.790688,1
-4.076012,-5.544488,5.497703,6.075492,-9.869516,1
4.288634,-3.467073,6.471922,6.298410,-3.812494,0
-1.457819,7.038127,7.450443,8.064392,-8.969164,1
-5.780493,3.271511,-2.410238,-9.937356,3.342735,0
-0.641302,-8.572394,3.007427,-1.159240,-9.491055,0
-6.734776,-0.081486,4.382626,1.261145,-8.851709,0
-1.755606,-9.101399,-3.567413,-7.491768,5.444527,0
-0.244592,-7.310732,0.383333,3.094954,-6.834018,0
-5.530872,-1.511709,5.256953,4.924447,5.662110,0
6.801742,3.354471,6.114149,1.176615,3.726900,0
-1.555801,-8.086087,5.836577,-6.724814,5.074062,0
-7.062846,-0.233346,-9.753461,-6.813986,-4.213496,0
-2.466592,-1.371935,-9.749570,-3.983520,-5.667291,0
-6.898158,-4.110740,4.060077,4.418698,9.272901,1
7.083327,4.241814,8.066915,-5.259375,3.313093,1
6.937538,6.880431,8.820129,-4.814282,8.628383,1
-3.409488,-0.122039,-9.072026,4.579801,-3.754185,0
2.813142,6.213352,-2.263031,7.344499,-3.672173,0
4.444560,-4.617930,-7.492114,-3.936281,-2.272959,0
5.596723,6.316347,-3.808818,-3.027336,1.373001,1
-3.964493,-1.364800,-2.675586,0.648651,4.469004,0
-6.668291,3.041034,6.830105,1.368184,-4.269763,1
-6.069765,-0.676620,-6.379878,4.395849,-3.475081,0
6.515969,1.194564,-5.983132,-4.445998,-5.622475,0
1.770146,1.616993,6.780645,-7.792505,7.513193,1
-7.215556,3.461114,-6.903790,0.089678,-8.090081,1
-2.541729,2.609309,-9.194567,7.461471,5.049705,0
-0.431949,-8.783319,5.331281,-0.114597,-3.411189,0
-0.701073,-2.586622,9.405773,5.366844,-8.912140,0
5.712216,-0.691339,-0.121781,6.997855,-1.403001,1
1.171334,3.826566,-3.117801,7.970320,6.265160,0
-7.059934,0.937806,2.652272,-5.726520,0.188918,1
-2.562228,-0.397441,-1.319493,-1.596400,5.376258,0
-7.979215,4.138317,-7.118328,9.635029,5.987434,1
0.112254,-7.544993,9.074782,-7.873540,-6.952981,1
-6.226741,1.344878,3.923702,-3.719924,2.565881,1
3.106642,-7.976174,3.438481,-1.916009,-1.811619,1
0.506584,-3.927504,-0.593204,-3.222206,1.157195,1
6.040038,-3.076216,9.057155,4.178193,-5.375548,1
-1.996093,5.456180,2.628943,0.400104,8.540605,1
6.180670,-3.163410,-2.513213,-9.242633,-5.565688,1
-1.617483,-3.397558,1.093352,-5.690512,6.327323,0
6.026725,-6.530909,-1.397316,-4.554610,-9.219180,0
-1.372303,-2.655836,-2.224671,-1.708468,-9.535659,0
-4.345554,-6.409772,0.578552,-4.994926,-6.224674,1
-1.787344,1.490342,-1.743599,-0.997767,-3.135031,0
5.771112,6.588365,0.446805,0.415852,-7.017845,1
7.492978,1.088538,-4.310680,-9.987324,2.765430,0
-1.314078,0.226695,2.264971,-5.867167,8.801387,1
6.841508,-6.067749,3.786157,8.038958,6.070563,0
5.223942,-2.114927,-6.489239,7.574770,1.653423,1
6.384727,4.530280,-4.337560,-7.687303,-3.986340,1
-2.751201,-1.274996,-3.984906,-9.062752,-5.398222,0
5.479144,6.818940,1.024536,-9.808822,-6.615249,1
5.990955,-0.456471,3.412594,2.453625,1.374860,1
-5.604834,7.862122,-1.116257,5.562486,-7.372934,0
-5.497241,-4.407606,7.974680,-8.833721,-9.712232,1
0.766321,0.307983,-4.988925,3.117209,4.367624,0
4.257462,6.769824,4.012305,0.572335,5.409286,1
-7.628348,6.024369,-1.050007,3.169752,0.393110,0
-5.270412,-4.347927,-7.635199,-7.330673,-0.447633,1
-9.116812,1.082392,-7.893870,7.054449,2.942857,1
-4.194157,2.880729,9.355219,-0.632442,6.841975,0
0.593462,-4.491929,-0.364657,-1.964001,-0.214887,1
3.478312,-0.341994,7.246303,1.078492,6.123587,1
-4.005649,3.102841,1.184938,-2.117462,-1.787112,0
-6.557951,-4.966459,-5.532973,-5.376794,-6.324620,1
9.145377,-2.495985,0.607353,-6.897233,2.466237,1
-5.272583,5.368648,7.430483,0.382265,0.395118,0
-3.765399,6.785488,-1.408657,-1.034073,-4.761445,1
2.976080,1.095258,-1.373153,4.325321,7.603868,0
-8.895224,-2.196652,-0.899873,0.747788,-8.323373,0
-4.033703,-1.853129,2.311486,4.453221,4.400291,0
0.104404,9.395987,-8.822003,-9.368417,-0.545185,0
-7.725143,-0.985427,5.149952,-6.141579,5.648550,0
-2.326850,-0.137238,-7.770424,-9.154451,-4.720960,0
0.185318,0.433252,0.387035,-0.299977,-1.267367,0
-4.428281,7.461113,6.762974,-1.550735,-2.702807,0
-3.899036,3.464818,2.527270,-4.785805,3.110844,0
-6.977590,-3.050459,2.499393,6.826703,-4.060655,0
3.379127,2.610665,-9.668695,4.355120,-7.702833,1
2.639955,-8.373935,-7.932110,2.036472,0.298806,1
8.674516,-0.777162,-2.064384,-3.938190,-8.306652,1
1.699697,-8.769916,-9.881572,-7.613197,7.388562,1
6.030077,-7.303888,-0.240708,-1.765807,3.694187,0
-2.088295,6.105374,-0.677549,-0.466608,-4.885582,1
5.475099,-8.380177,8.902506,2.870257,6.167502,0
-3.985490,-8.103151,0.917059,-3.195238,-8.255726,0
-3.231874,8.219096,-2.848975,-6.747809,9.778152,1
5.527936,6.651596,-0.348724,9.537304,-0.285691,1
0.501520,7.449945,-0.189130,-1.779377,4.104677,0
3.917920,-7.539245,2.655950,-3.423207,-1.495480,1
-2.216652,-2.325604,-4.793346,4.975032,7.986377,1
5.651532,-3.462023,7.580008,-5.411567,-0.899243,0
-4.969068,7.065690,0.004782,7.044806,-1.293302,0
6.166572,-7.187048,-0.774780,3.624710,7.630532,0
7.692455,-5.191836,3.263224,1.497779,0.943931,0
-1.149330,6.012573,2.368585,8.182802,-3.613146,1
8.160735,0.682580,-7.560156,1.591568,-4.690119,0
1.671141,0.568513,-7.914947,4.840509,-5.625732,0
-0.056869,-3.356106,-7.595374,7.968564,0.227601,0
8.530252,-2.499901,1.718169,-5.276403,-6.134901,1
-9.494093,1.346176,-4.550218,-1.917563,-2.193951,1
2.727855,9.089386,7.766924,-9.681215,1.940944,0
3.321429,7.443592,-6.081335,-2.605927,-8.216649,0
-2.700477,7.013767,6.173304,6.429918,-3.044602,1
-7.262150,5.667802,5.250848,-5.685255,7.511933,0
4.418554,-3.295476,-4.835341,-7.380673,-9.103143,0
-3.936529,4.483251,-1.514413,-6.925544,0.921510,0
2.705356,8.711747,-9.894487,3.214175,-0.065837,0
7.387392,-6.425285,-9.425916,0.811708,-9.411898,0
-2.637183,5.361978,5.133754,1.689632,-0.003700,1
1.650653,-3.067765,-0.109192,6.968128,-3.577632,1
1.082924,-5.405229,9.142224,-7.268787,3.683573,1
-5.093845,-0.268664,6.480634,0.112993,5.162416,0
6.597204,-6.960842,4.708715,-6.317697,-2.073268,0
-6.368552,6.951618,0.178002,-9.435760,0.323458,0
-7.875183,-4.821706,4.448399,6.790962,7.161097,1
-4.537581,7.618901,7.549076,-4.749591,-6.760877,0
-2.447240,-2.588279,-7.147183,1.211329,-5.175471,1
1.628222,-4.422110,-7.048245,3.930302,0.885885,1
3.768579,-5.596530,-0.637963,-5.060544,7.048528,0
1.442766,0.345878,8.464568,-4.114803,-7.207526,0
-0.108725,-2.014013,-9.052861,2.866813,-8.214306,0
-4.523322,-7.386601,3.570768,-1.329089,-5.047464,1
5.106996,-8.176275,-1.825136,-1.212563,6.639293,0
-6.885553,-5.026008,0.091744,-8.534121,-5.214876,1
-1.973076,-7.833387,3.152439,-2.083151,5.287626,0
-8.188073,0.872212,-1.475522,5.439051,1.349572,1
1.196051,-6.466954,-8.756248,1.339358,-4.176025,1
0.443007,0.355220,-2.075178,-7.086553,-9.504867,1
-7.318893,0.996007,4.704173,-5.271788,-1.629184,1
3.302206,-1.326253,-9.503286,-0.359002,9.540620,1
-5.351170,7.170932,-2.394913,-9.798230,-6.330708,0
-4.845897,-7.276241,9.758935,8.948482,-5.681887,1
-6.136843,-4.275230,2.138378,3.260883,-1.140317,1
2.257049,-3.578684,-1.265840,-3.944492,1.911727,0
4.638362,8.104630,7.352078,-0.086937,3.962417,1
8.397560,-1.186842,-0.952490,9.418399,2.173235,1
2.332053,-9.862926,-9.847499,-3.306541,5.505255,1
4.699811,4.752298,-6.604807,-6.288337,4.779588,1
3.545298,3.439993,2.042288,-8.932303,1.015250,1
-8.916453,-3.271529,-2.996968,4.311014,2.174110,0
-5.532441,4.961713,8.988415,7.537970,-2.258192,0
-0.832928,-1.522432,-5.374374,-4.927987,-7.039869,0
-3.986187,-0.467026,-9.478932,-3.228860,6.739965,0
-2.641452,-6.963677,-1.186706,-8.221530,6.851939,0
-4.575095,2.396472,5.748623,9.352495,0.896200,1
-4.495126,5.985466,-4.294298,-9.779994,-4.297852,0
3.179548,5.030361,8.610633,0.900360,-7.217329,1
-2.818100,3.724825,1.527960,-2.374319,-1.795288,0
2.492146,-2.012412,2.164075,-6.455998,-9.303597,1
0.094208,-6.510925,-9.836843,-1.145816,1.519551,1
0.187578,6.751498,0.735970,9.445810,8.371438,0
5.888480,-3.140637,9.893075,-1.820665,6.767192,1
-8.286193,-5.839017,1.960271,-5.065090,-1.170115,1
5.348215,-5.981155,-7.227899,-8.607747,5.465609,0
-7.554372,5.817051,7.752541,-4.138592,1.182267,0
-1.089306,-4.974568,-1.691273,7.789969,8.338545,0
-7.755289,0.232832,5.260518,-1.861213,2.388584,1
6.701421,-6.275075,-9.276759,-6.433198,-6.919283,0
-1.788056,8.184826,8.088510,4.350083,-6.387254,1
-7.549131,2.658056,1.070772,5.283374,1.982365,1
-1.673438,-9.799738,1.051381,-0.192620,1.148167,0
-8.954283,2.237483,-0.112252,7.227443,0.603403,1
0.556432,3.292802,8.288472,-7.313164,9.227315,0
2.407578,-8.737732,0.701771,-2.563813,-6.830695,1
-4.513722,5.964935,4.295415,8.741771,5.427794,0
3.783584,6.466380,-5.559750,-1.948535,-3.091678,1
3.116926,7.725198,-1.842797,2.319503,-4.583032,0
-3.026718,4.587029,7.543734,8.836597,4.849119,0
-0.576003,0.293445,-9.181533,4.017945,-4.761152,1
4.252241,8.130017,-2.766547,-4.834845,-8.604994,0
1.840014,-5.802232,9.745255,-5.051234,-4.495011,1
-6.513180,2.969619,5.807301,4.376494,-1.966616,1
4.164950,-5.269105,8.871964,8.609458,-5.379458,0
-2.597268,0.820071,-6.253847,7.421292,-9.819801,1
-5.984771,-6.196178,0.336196,-9.445267,3.428821,1
-0.147963,-3.011248,-6.263718,-3.334901,-6.175057,0
-5.894083,-4.125676,8.393680,-0.287917,6.981596,1
6.011332,-4.744130,8.191790,-3.618908,-6.650175,0
-2.254411,4.435143,-0.062330,6.680823,5.116152,1
2.161963,-7.856918,-2.562844,1.496738,7.798601,1
-2.650812,2.694821,0.704668,-9.425093,-1.737672,0
-5.561761,-5.916768,4.097681,4.344619,1.855900,1
1.975783,7.913233,-9.605432,3.652884,9.185456,0
6.259430,-7.366238,-4.614745,4.235857,-7.099292,0
-8.082287,2.363594,8.946425,7.996827,-4.196316,1
-6.976439,-2.783832,7.659387,-8.350224,-1.025310,0
-4.609596,-1.494460,7.036644,-5.256484,4.382212,0
-1.683706,-9.028252,2.507868,5.956153,-4.728679,0
-2.605005,2.607771,3.758106,-6.134665,6.439416,0
-2.505474,4.375621,6.713432,3.246162,2.836677,0
8.936500,-1.995842,7.218423,-8.471979,7.373705,1
-2.267814,0.577550,-0.534679,-5.939527,0.154646,1
-5.161731,-1.262130,-1.709908,-4.549323,5.047201,0
7.471931,-3.895549,4.106407,-2.595602,0.698420,1
4.236903,-3.896378,-3.527238,6.657286,-5.802296,0
-3.782002,-1.583771,-3.127240,9.932580,0.562871,0
3.404883,-5.324038,4.375645,-7.029698,-4.669131,0
9.566159,2.543510,0.034054,-6.938058,3.987257,0
-1.144629,0.394606,-0.613852,-7.886635,-3.510848,1
-2.595243,-5.248244,0.083494,-5.906900,-4.731428,0
4.066930,-7.247565,6.011481,-0.716178,5.561892,0
-2.335874,3.697144,-5.740847,1.218766,-9.028118,0
4.335773,5.825754,0.531195,4.195057,2.053186,1
-2.948295,4.287841,-7.929085,-2.965651,2.675242,0
1.004861,8.976378,5.538318,-2.484902,-0.123280,0
4.144796,-6.641841,4.484618,-2.559087,6.461094,0
-8.027499,-5.082502,5.454941,-6.971022,7.604561,1
2.746068,-0.169756,-3.787137,4.014315,-4.571108,1
-4.833604,-6.549767,3.182461,2.081257,7.411763,1
-6.037525,-0.774538,2.864705,4.802701,-6.655652,0
8.665968,2.185563,7.120214,-6.405222,0.739384,0
7.267996,1.306683,6.731343,5.846374,4.982405,1
6.420975,-0.245547,0.379543,-5.404284,-0.898156,1
2.561849,-5.129875,5.050529,-8.370586,1.519278,1
3.886089,-0.787387,9.903169,-2.177814,5.330100,1
-3.281224,6.796441,-6.686116,9.383816,-9.279718,1
3.309854,2.398681,3.011737,8.817788,2.281065,1
8.454524,3.146213,5.566853,2.236780,1.864793,0
-4.942345,-2.156069,0.764551,8.637333,-2.221438,0
-1.357934,-8.410796,4.776006,7.076003,-5.193988,0
0.752101,-0.298702,-5.582654,-3.082652,7.976896,1
3.353373,-0.816766,0.559701,2.475704,7.730504,1
0.728499,2.806652,-2.219867,6.626553,-2.819900,0
-6.702156,-4.535720,-7.622608,-3.281010,-8.239799,1
-5.592217,1.943322,3.987694,0.007131,2.722524,1
-7.865063,-5.832275,8.284590,-4.555690,4.304605,0
4.123901,-5.922895,1.106509,2.636385,-9.744254,0
-8.444053,-1.532761,-2.918699,2.583241,-4.982679,0
3.884164,-5.559745,9.522351,-2.266444,-5.405920,0
0.002619,4.879093,-4.067966,-1.790686,4.559013,0
1.332729,-5.779762,0.928344,2.828316,8.169785,1
2.895121,0.690003,7.004553,-3.100007,3.091595,0
4.814963,-3.132579,9.085166,2.901830,-6.142173,0
0.524035,-6.179054,-3.905445,-8.916624,6.134145,1
-5.808821,-2.885821,6.912124,9.314866,2.293712,0
4.716382,3.993323,6.587678,0.708313,2.025552,1
-8.207839,3.430328,-3.745924,-9.131021,1.362856,1
-3.576974,-5.354814,-5.460612,9.331368,-9.376154,1
-5.689471,1.998336,-0.368654,1.562023,-8.577661,1
2.713919,-8.182725,0.359692,-6.078042,-9.141290,1
9.868115,1.299593,-5.348327,-1.005462,-0.713958,0
4.650587,8.798837,3.816870,-3.867379,-7.628009,0
-6.916130,6.665571,-1.663751,0.302449,-1.453781,0
-4.803498,-2.529167,8.891096,1.195618,-8.942852,0
1.817051,-0.162355,-4.171867,-4.504231,-9.478563,1
-0.373264,-1.104495,-5.395777,1.262906,-4.918953,0
-5.403919,-5.177318,-8.654540,-8.379161,-1.905555,1
-6.671729,4.608919,-1.772960,9.305278,4.522323,0
4.718612,-4.197195,-2.403208,4.727265,8.610056,0
0.167327,9.408248,-6.367851,-4.789017,6.706781,0
-1.769983,8.160316,-7.135531,-4.638708,6.350980,1
-9.192300,3.082661,-0.155254,2.737964,3.325679,1
0.742949,8.668454,-0.235987,-6.414322,-0.023560,0
-7.326133,5.874580,-5.105277,-6.713214,-5.272945,0
4.421941,-5.653348,-7.811014,-6.915291,-3.052560,0
-8.904419,-3.188543,-8.450325,-4.961401,-5.725783,0
2.508377,-7.253528,-6.393805,2.209363,-7.915288,1
-5.360592,0.425070,1.184900,-7.983676,-9.546826,1
-1.813666,5.722838,-5.772196,6.188344,-9.378082,1
3.358600,6.710611,-7.714167,-3.877235,-2.739305,0
1.683382,-5.596829,2.325061,-5.442712,-8.984021,1
-5.317079,-7.479472,-9.982796,-8.630170,6.119155,1
8.802956,2.623357,-8.626315,1.726333,-1.970573,0
3.713654,-2.526594,8.708913,4.443955,9.843241,0
6.547211,-4.029233,6.238755,-9.181517,4.821054,0
2.557553,5.016649,-7.498464,-1.763737,9.146285,0
-5.656969,-2.633626,3.841058,-1.644733,-6.348192,0
-6.432162,4.549623,1.516353,9.148343,-8.014783,0
10.323906,0.985075,-0.667876,7.910399,-7.340233,0
-7.826832,5.179004,-3.321484,-3.687962,2.032525,0
5.757489,7.104865,-8.096575,0.351801,8.737767,1
5.722362,-0.640431,-2.235440,-7.765951,-3.536240,1
-5.475354,-5.333064,7.662421,-1.155736,6.890797,1
7.082923,6.282607,-4.058944,-2.871724,2.301224,1
7.160235,-6.139927,-3.116778,0.663278,6.858933,0
6.677191,-3.713322,8.787047,5.110454,-7.150408,1
2.900139,7.785391,-0.571685,7.083847,6.989386,0
2.852051,-9.418272,-3.525970,5.037459,-8.047499,1
6.594162,6.578043,-0.378866,-5.995187,7.199639,1
-1.394026,-2.663229,8.067351,1.675696,-3.368625,0
-5.725568,5.230887,1.888555,-4.059353,0.684421,0
-4.025571,0.151460,-4.660453,4.725852,2.848898,1
2.950942,2.859787,-3.969730,-2.492880,0.547396,1
-9.328611,-1.100487,3.720164,-3.512555,7.539225,0
-1.076626,-5.624897,1.795014,-5.702605,9.028057,0
9.597029,0.967645,-7.167994,-4.385726,-7.221460,0
-2.500976,4.368983,-0.251453,6.799812,0.162054,1
0.012488,-4.295877,0.731555,5.447962,5.291886,1
-8.739703,3.707908,2.514274,8.719911,0.514471,1
-4.582763,3.802032,6.586708,3.520822,3.198642,0
-2.794180,3.179002,7.619425,-2.604243,-4.578840,0
-1.674152,4.198596,-9.256809,1.169257,0.101030,1
6.702927,-4.994227,1.796201,-8.521083,2.076709,0
2.254010,-4.572411,-0.596928,-9.706208,2.183407,1
-1.990373,-2.390541,-5.616667,0.413996,4.859628,1
8.053782,-5.176005,-6.877503,0.868811,7.018480,0
3.772453,-8.037835,-6.708944,-8.067254,-8.406608,1
8.211305,-0.190613,-6.852094,0.137775,-1.566479,1
-2.009305,-4.282434,7.089223,5.170178,5.327297,0
