x1,x2,x3,x4,x5,label
-13.067411,12.248509,7.583837,2.090052,-6.337956,1
11.914628,16.806137,-9.463224,-9.406671,-2.003658,0
-15.837653,18.133208,-2.983984,-7.186244,8.444657,1
7.732008,7.940927,0.166868,-1.514463,-3.910324,0
12.193718,3.755573,7.210275,-2.087359,6.565868,0
3.722833,11.818958,-6.114305,8.061111,0.375973,0
3.167347,12.705424,-7.760651,-7.541014,0.967718,0
14.068348,3.824635,-4.381143,-1.345688,2.278746,0
-15.444740,10.152713,3.710974,3.547504,9.451094,0
3.789420,4.205281,-5.296759,-0.706032,3.452117,0
0.773419,8.878137,-5.270862,-1.428219,3.163099,0
-2.395756,10.336911,-3.728044,-0.391088,2.463881,1
-10.917905,8.814621,2.533687,1.690217,2.001532,1
11.634170,3.483676,2.671008,9.061340,-2.996228,0
-14.270810,1.312625,1.797653,-3.183715,5.452361,1
0.621817,8.076552,1.856371,6.827211,-8.768893,0
-15.778035,7.888946,-0.519102,3.087342,6.093939,0
-16.890935,12.120997,-6.981451,-1.502568,-4.557472,0
20.164079,11.655053,-9.724422,-8.897919,8.777783,1
-11.899969,4.798830,-4.519619,-4.465153,8.217993,1
-14.993852,7.755138,-9.584874,-7.606277,2.678570,0
-7.282454,8.539614,-2.113559,0.836165,-9.254506,1
9.858010,19.206786,7.007609,5.761449,-6.117725,0
-5.003274,14.731508,7.263697,7.109436,-2.361332,0
-16.594200,10.049040,-7.872670,1.582555,6.427184,1
10.645654,14.198479,2.336226,-2.846336,0.106680,0
-15.410508,12.212964,-2.436547,7.387147,-4.878087,0
0.916806,12.045876,4.176382,-5.466118,-4.139707,1
13.758826,13.953763,-7.646958,9.073321,6.151458,0
9.063253,6.889689,-1.253015,-5.457845,3.238334,0
16.794198,15.976644,-3.589825,-3.524228,1.941557,0
-15.448646,7.318179,7.250787,-7.146929,4.225955,0
11.698069,11.281201,0.919851,-0.690096,5.498183,0
-15.364735,3.887035,5.368817,9.342648,1.624169,1
5.331789,10.064031,7.656386,-4.515692,0.964736,0
19.026379,10.542652,-2.536288,-2.320714,2.817821,0
-11.049088,7.786277,2.734155,1.369347,6.900917,1
-11.108547,12.464296,6.281154,-2.378646,3.199843,1
-14.576258,6.223233,0.850767,0.414283,1.190179,0
-14.707119,7.154034,-7.216874,4.690489,7.141592,0
-7.050009,16.058993,6.518880,-4.234352,7.629328,1
18.011533,5.981126,6.406139,5.950454,6.255171,0
16.438427,4.668491,6.461253,-9.523266,4.592555,0
-6.722069,1.525655,6.781555,-9.752749,-5.927148,1
-12.427051,7.702682,0.467509,-3.813944,-9.705116,0
5.973631,14.846649,-7.412007,-6.730944,0.143564,0
1.209599,11.041230,5.904037,-7.991530,0.138681,0
-6.379971,7.430242,-4.410249,8.099649,-5.808775,1
2.827361,16.558960,9.193281,-8.262558,-2.370298,0
-3.884652,2.660346,-1.400305,-0.763419,-2.162072,1
-5.961645,10.133022,-0.990006,0.405525,-6.644037,1
-9.340355,16.445767,-8.989332,-0.994104,0.808335,1
-17.952649,16.200211,-3.935972,2.977769,-9.506739,0
16.417039,3.836267,-8.902362,8.361078,-8.322132,0
10.068436,13.926169,-8.085976,0.628953,9.855467,0
7.198512,0.398776,-7.229237,4.566545,-7.728960,0
-11.011015,4.403576,-1.627584,4.857267,3.119258,1
11.597892,17.518074,-1.003665,-2.624373,-7.078914,0
0.271925,11.696752,7.578583,-2.773265,2.875053,0
-11.719675,17.052886,7.205001,1.358507,9.221092,1
-4.964189,7.874721,0.517957,-7.628459,-7.783143,1
2.946190,3.044138,-5.479907,-1.790072,-9.044047,0
12.379309,0.995865,-7.252232,-3.083102,7.690150,0
10.788617,7.761207,-6.906222,-5.116402,3.102150,0
-6.103488,11.503703,2.898240,-4.003536,0.813097,1
-17.710946,5.407367,6.535945,5.802338,5.918302,0
-14.211261,8.962785,-6.557781,-1.125240,-6.627972,0
-6.470843,5.668263,-5.981478,2.547057,3.954537,1
15.328189,8.318970,5.359387,0.822215,-4.858291,0
-11.305242,18.273531,-9.078878,-2.145961,-1.289977,1
6.116088,4.908662,-9.663771,-4.376246,5.550907,0
-10.863166,17.538383,8.814857,7.849070,6.166285,1
-1.142337,13.918028,-2.688072,-0.766080,-7.515784,1
13.553114,5.411861,-0.886548,6.881290,-1.186232,0
8.931511,11.850316,3.330586,-8.813806,9.369264,0
-17.867759,7.859607,2.595078,-6.529268,2.593198,0
12.098774,1.141017,3.515588,5.454915,-7.541159,0
-4.515427,10.075307,6.733820,-9.892059,5.828478,1
-1.350265,14.298824,-8.658335,-4.703597,-6.021955,1
-11.106323,12.697202,-1.626120,-4.980321,5.802974,0
9.995944,6.740406,-7.213161,1.748138,-9.773073,0
-6.119410,6.021373,-5.594563,-4.808135,1.918432,1
-5.954676,6.781433,6.852779,7.973547,8.899748,1
-12.670320,16.504982,0.480056,7.514233,-3.574163,0
-15.874787,17.788635,-6.826420,-2.294045,2.121519,0
11.574030,6.297714,9.898749,-4.124475,8.623704,0
5.724123,3.414208,2.186767,4.975555,-6.275704,0
12.758561,10.425298,-4.109643,2.849928,4.279411,0
-17.203526,16.409152,-1.552497,-0.860368,4.589283,0
18.035525,6.649203,6.223552,1.494576,9.211153,0
8.364043,7.835098,-2.152302,9.477592,8.408669,0
10.641616,16.730562,0.633184,-8.636836,-6.392762,0
10.989539,13.772185,-7.825138,-9.382398,-1.075550,0
9.582564,3.579660,4.019623,-1.427243,8.977311,0
-15.291517,15.120031,-8.807555,-7.212095,8.263774,0
-8.440176,10.536023,4.101705,8.989644,9.614961,1
-14.726814,7.821405,1.247255,-8.001600,-9.126597,0
-7.015031,18.335109,-2.492250,-2.450232,-3.577998,1
-6.308260,1.627506,6.398175,6.633743,1.172329,1
-3.430591,14.624136,-9.832544,-7.781468,2.001240,1
-16.855385,8.431841,3.725911,8.095037,-4.909857,0
-5.347770,6.859051,1.541451,9.618852,9.185850,1
17.103214,10.900993,-6.406221,8.524668,-1.578922,0
-16.952853,16.744072,-7.325097,-7.088635,0.593683,0
-17.572407,4.215995,7.138545,-0.483399,3.663660,0
-13.643606,11.480652,-2.785091,-9.095354,6.381192,0
3.451907,3.571885,-8.154372,-8.568002,-2.785682,0
7.599531,10.719466,7.241334,4.552318,9.781669,0
-16.334043,8.741458,-6.943471,5.980443,5.087541,0
-5.317786,6.628377,4.742900,-1.903187,3.838443,1
15.494911,14.121318,7.875175,3.795738,-4.459624,0
-12.822346,9.786624,5.875859,8.900516,2.451125,0
-16.275879,16.853706,5.194397,5.492551,-7.126114,0
17.523375,13.913828,-6.722846,4.917448,3.519126,0
-7.333525,4.121650,-1.998062,0.144163,5.390250,1
8.620586,4.674165,-9.676024,-1.616659,-5.832740,0
17.375614,9.932070,-5.448402,-5.639950,6.674741,0
-16.458737,2.444076,7.706735,5.291994,-7.250000,0
-10.268121,14.089732,-1.011592,7.732684,8.838798,0
-10.474264,14.947554,4.000471,-1.831663,-7.932629,0
8.323363,16.841132,6.543022,2.675376,0.548784,0
-1.285068,8.863804,-5.312533,3.300899,8.410330,1
6.808751,3.168081,-1.032342,-8.659660,-8.251648,0
2.970695,13.925807,-6.967579,7.007613,1.950357,0
-10.425925,12.967370,6.820331,0.069840,6.488899,0
-13.171674,0.870105,3.262883,-1.004248,0.384550,0
-16.315367,5.009960,0.853443,-1.776455,-7.156893,0
15.057363,11.338139,-7.156925,5.894451,6.714057,0
8.238920,17.254868,0.167441,8.908944,-1.398241,0
1.359316,6.599268,5.508739,-7.300939,-5.354896,1
6.035064,14.340931,-7.238389,6.988543,-2.992180,0
-18.568398,13.899817,8.444970,0.200325,1.522862,0
-7.364652,7.137776,-2.344144,-3.313085,-3.211129,0
10.179843,20.019656,6.325127,8.914534,3.098311,0
-5.588279,9.890077,-2.487249,-5.347961,8.189870,1
-2.839824,10.107873,1.977912,8.204726,-1.200495,1
-14.665657,6.378725,8.910578,-1.709474,-1.868006,0
-15.494569,9.852106,1.653764,-9.322339,7.390841,1
7.539601,11.677599,6.574585,-3.956303,-8.186582,0
5.065177,9.743792,8.630190,7.363120,9.371340,0
-1.216059,13.636181,9.912762,7.454217,7.362244,1
2.705241,7.832224,-5.151050,-7.798856,-1.781273,0
-2.373943,4.823584,-0.571995,2.218664,-0.549179,1
-6.151674,13.009296,-3.342516,-7.012894,-2.720379,0
-6.862765,16.419062,5.980970,-0.892918,-5.842686,1
7.826767,7.570459,4.164037,6.930492,-7.169203,0
2.266961,4.803141,3.362870,0.048867,0.128440,0
-2.898562,7.449040,0.172178,2.910111,-8.355436,1
-3.551843,4.776124,9.127514,2.370611,-8.647424,1
13.835322,9.487309,8.516916,0.548820,-0.069067,0
15.103303,3.103549,6.984889,-5.348425,4.928688,0
-7.050767,5.098206,9.850271,-2.297594,-3.128907,0
12.498449,10.270349,-2.107327,-3.618317,-6.682169,0
-15.113591,2.450001,-2.673493,-7.904361,8.009700,0
-12.071051,7.118429,-9.414517,2.789704,-4.207059,0
-14.795401,13.157697,2.545183,1.333718,5.354163,0
-9.627897,8.643414,-1.586991,-2.589708,2.816530,1
-17.181029,15.690848,8.762073,3.070544,8.595997,0
-6.770604,10.970654,6.417783,0.390524,-4.660376,0
17.650105,14.074617,5.543442,7.489232,3.739811,0
-3.790385,10.063182,-6.601047,-0.169325,4.365443,1
8.046522,18.470101,-8.146085,-4.920580,-4.339037,0
14.440031,2.517587,-8.873572,5.182644,2.558865,0
6.917563,2.345617,-1.483500,-0.912087,-1.100702,0
18.922865,13.387528,-4.034443,-2.577452,-8.282720,0
8.760425,17.649168,-5.544643,6.304957,-8.266393,0
4.000716,8.769392,-7.802255,8.962361,1.207319,0
8.714106,19.983801,4.427021,-4.545329,8.896512,0
11.994798,13.983561,-0.451332,-7.930818,1.812203,0
2.324615,10.541909,7.915457,6.057506,3.042856,0
-14.887333,4.006406,-2.644069,4.777334,3.139133,0
4.323091,14.189656,-7.731782,2.613642,3.046153,0
-10.921601,7.831849,1.340008,2.885182,7.339601,0
-12.966535,15.359011,6.085577,-2.414568,5.186818,0
1.473945,9.744451,-6.008564,-5.172234,-0.329381,0
14.921291,14.674948,5.124218,-0.104375,-3.348908,0
-17.056106,8.219666,-9.604316,8.016074,-8.659383,0
6.624307,7.697089,1.915533,-8.191841,-3.397871,0
14.687266,10.994900,4.952141,-8.206106,1.263751,0
-12.306704,17.042876,-1.399154,1.014449,-7.002287,0
4.430666,2.391127,-4.176704,6.782660,-2.645350,0
10.609582,4.737583,7.119492,-6.228670,-6.506357,0
-4.326116,13.906567,-0.973543,4.975480,-5.772900,0
8.342247,10.856545,-8.117232,6.258421,2.622375,0
-10.521823,7.929161,5.910033,-7.646206,9.903804,0
4.976472,13.756268,-3.603259,1.882917,-9.135204,0
-10.574120,14.581629,9.110712,1.393070,-5.911380,0
13.019132,8.526153,6.463267,-9.345497,-7.493318,0
11.202891,19.247640,6.267498,-5.049533,-1.564923,0
-6.734081,7.779820,-8.413213,7.781244,-2.836823,0
14.696725,4.156546,9.867328,-5.860195,6.287078,0
-10.471028,6.473651,-3.265533,-7.653503,5.559923,0
-16.199192,5.161349,-7.099510,-5.937608,4.560728,0
14.566749,13.691939,-8.775172,-6.825918,-8.684429,0
8.629256,5.640679,-9.421115,5.450902,4.716494,0
-10.564449,1.456161,-8.556241,-6.656709,-8.972284,0
18.852873,10.530982,-3.769489,-3.700747,-4.720071,0
-0.852996,8.849619,-0.550300,-8.985065,5.710542,1
-7.650150,13.528723,5.335999,5.458776,9.168043,0
-15.461521,2.276621,-3.304550,-0.788780,3.127921,0
13.728574,7.803801,-5.915090,-2.100904,0.115740,0
9.233229,6.174551,-9.069487,4.939450,3.622962,0
-3.606470,9.082580,2.796837,7.879626,-5.666479,0
9.331533,12.881455,4.352323,3.716212,7.787059,0
-8.636205,11.418284,-7.172825,9.732881,9.435023,0
8.569359,12.890850,8.477039,-5.131969,-6.717200,0
8.737472,5.786431,-1.255269,-2.810900,1.231527,0
10.789376,18.312603,-0.386307,6.977867,8.919955,0
-14.294553,16.351833,2.140044,9.982233,5.901424,0
-8.282042,7.531477,2.732144,6.843677,-3.037471,0
-10.418429,7.428397,-6.829805,7.810771,8.977231,0
11.680328,9.004783,-0.547553,6.377777,-2.853940,0
14.601772,3.448165,-3.702951,3.087877,1.639081,0
-6.010565,8.375805,-5.111185,8.772351,5.590482,0
-16.270710,12.476776,-9.811519,5.180776,7.610172,0
-4.224772,16.874680,-1.454221,-0.911075,-7.803862,0
-13.962818,17.654845,8.452979,8.984158,-0.146440,0
-17.815265,10.164476,-3.221668,7.889409,-3.212822,0
-17.799271,6.007078,-6.771339,-6.324063,-5.341251,0
-15.677158,4.688335,1.836866,-6.795445,7.571088,0
-14.114180,9.243735,1.551687,5.367201,8.704830,0
-9.352457,5.319848,-9.522329,5.734369,-6.027145,0
3.214312,9.699587,9.595040,1.972129,4.864217,0
-11.776567,17.967131,2.230607,-1.654382,-2.705184,0
-11.500068,1.972735,8.422153,5.814822,-8.562822,0
-2.819706,12.413197,-6.117794,4.676749,1.985127,0
10.330580,15.539206,7.975811,-1.088674,-0.598092,0
-11.701733,2.430582,7.841106,-9.842825,-1.660694,0
7.964686,10.234533,1.890165,6.539956,-8.727820,0
13.174137,5.111988,5.679227,-2.747739,-0.047862,0
-9.590960,12.702192,-1.059445,-2.273313,-5.937699,0
8.058180,19.305141,8.102672,6.395451,3.392909,0
17.076443,3.256567,3.737271,-6.467162,-0.663394,0
-4.846964,16.287117,-6.100488,-0.106401,5.593157,0
-16.825299,3.121780,0.074918,-5.192873,2.019444,1
-13.744864,9.056068,1.666518,1.187827,-3.092427,0
-9.310928,0.058545,-4.922422,-5.589585,-0.600205,0
-18.175379,13.356819,-8.597934,-5.211396,-9.814918,1
19.937936,9.655143,6.587681,-9.412982,-2.364388,0
-3.969373,10.538613,-9.761606,4.331102,-1.073538,0
-15.917876,17.783500,-5.326151,8.341852,2.645588,1
12.612919,16.423874,-5.304240,5.572613,-0.641911,0
-8.950503,2.273253,-9.533307,-4.519720,7.434367,0
16.904558,4.909767,-8.080967,-0.400241,2.780047,0
-7.200372,4.148884,-6.525490,-1.521607,4.445529,0
-11.332120,15.545097,-5.334708,-5.422612,1.214724,0
-11.478671,2.028435,-5.647474,-2.416740,-9.141515,0
6.223119,13.669627,-6.469588,0.516376,0.690366,0
4.949047,16.710690,0.051214,-5.438092,5.532401,0
-7.408907,8.625011,6.638977,7.666739,9.991798,1
-9.506615,2.408717,3.154447,0.519013,2.064654,0
8.725619,18.119133,0.348317,-9.531865,8.981584,0
3.140662,6.032574,6.182876,9.958584,-5.954776,0
13.232765,12.735031,-6.074768,9.173039,-5.542723,0
-17.852184,10.749784,-8.757734,-6.654969,-5.160565,1
-7.655988,10.078613,-8.853532,-8.178936,3.841507,0
6.314725,4.244399,-6.618091,3.927254,8.820031,0
-8.878001,0.776098,5.783774,1.314323,-8.624536,0
9.598823,3.392058,1.803779,9.793720,2.420578,0
15.818546,10.874146,-6.505430,8.798085,4.620394,0
-5.027091,11.615672,6.479487,-0.494569,-4.131424,0
-11.079866,0.266671,4.531339,1.301011,-8.428052,1
-17.673442,12.421639,2.692543,7.709102,-1.118647,1
12.288507,15.745920,-0.944434,-9.895473,-1.593683,0
-12.317919,9.554017,-0.359059,-1.754607,7.033121,0
8.756284,6.923780,7.338286,4.545444,-9.053767,0
-11.799212,9.603360,5.998993,-6.129853,-5.494065,0
16.453094,4.503917,5.025875,-8.932798,-0.721030,0
-9.282922,16.795917,-8.793967,0.765866,3.880837,0
11.074143,14.820815,-5.312793,-5.201240,-2.230757,0
15.951793,9.967336,-8.416376,-7.808566,-4.368721,0
19.224339,8.920923,-8.172922,-4.280523,2.881449,0
-7.155099,4.477486,-8.748500,5.602932,-9.625803,0
0.526134,12.578572,-5.187696,8.501133,-2.436254,1
-11.935796,19.846853,7.417191,-1.778724,5.335000,1
-11.284607,11.888141,-8.026243,-7.599876,1.089155,0
10.706031,2.835115,-5.583106,-9.334718,6.135532,0
-11.695023,7.048840,7.887818,-8.225227,-9.891315,0
10.899553,4.221609,-1.333186,7.955149,-7.399221,0
4.990347,17.961445,-0.448596,-8.443079,2.710356,0
-7.648436,8.022031,3.535623,-3.713527,-4.190506,0
7.851391,0.712209,-4.224117,5.258289,-6.693616,0
11.055695,3.356048,-0.260921,-7.552631,-0.249007,0
-8.162555,13.946141,-6.222678,8.062117,-9.771286,0
11.925985,14.747888,8.827662,1.074228,7.227546,0
-10.718027,12.638794,-8.953005,8.097628,-6.003105,0
4.589577,4.696595,1.763725,8.613771,-4.465190,0
-11.540699,19.399986,6.350147,4.093335,3.230732,1
10.507077,7.369573,4.683996,-3.644795,-8.158185,0
12.447986,1.005098,1.613875,3.247645,-4.667872,0
4.810718,18.249719,-1.615814,7.100668,-9.207906,0
16.326769,11.672374,-2.114347,-2.372046,-3.245294,0
6.004951,8.482752,-2.607789,6.154402,5.591917,0
9.638011,9.065224,-3.876235,-2.635513,0.382447,0
-6.375562,4.234600,-4.431484,3.852161,7.098363,0
13.556498,12.729786,5.355266,9.116533,2.236144,0
-11.953864,2.534525,6.809400,-9.793696,-0.136438,1
10.710558,10.338810,5.764146,-7.885593,-0.185265,0
10.486215,1.342449,-0.726569,-5.050267,-7.219281,0
11.338122,1.502952,-8.079068,-8.110755,-7.249484,0
2.463551,4.422895,2.537888,-5.103101,3.087761,1
18.469663,9.283421,-5.357603,4.685709,8.943758,0
8.958793,14.097089,-5.926848,-1.267522,-1.387675,0
-10.462670,9.342106,-1.538998,-7.004944,8.716718,1
-8.028680,3.167550,5.999985,6.787559,-5.097022,0
17.098752,9.197669,-1.166688,-0.804802,-1.873525,0
5.414503,17.206340,1.428185,-4.844493,-2.367233,0
8.295959,18.324745,-4.778276,0.927821,6.580675,0
-10.635743,13.929715,-3.913322,-0.323125,2.222785,0
7.503551,7.125745,-3.375993,4.028313,-8.495753,0
-8.279057,12.246686,-2.206039,4.227931,-8.078031,0
-18.361712,15.383340,5.668486,5.582594,3.094762,1
-9.595219,13.296799,-4.602057,2.386954,1.528955,0
-12.916125,8.838688,9.951857,-2.740387,-9.972362,0
-3.887095,2.711357,-5.972895,3.826854,-9.732059,0
-6.810968,12.781061,4.359642,2.772491,8.035903,0
4.250881,2.707955,-9.619279,-9.483946,5.639047,0
15.318631,4.840691,3.523242,-4.857570,9.290986,0
-16.329843,9.190169,8.301635,-3.166076,9.597370,1
16.258892,6.427211,4.576443,5.497377,-9.647192,0
16.399933,4.415288,5.144119,5.472136,9.799109,0
4.494138,2.002538,0.726655,3.406415,0.885773,0
-16.120593,7.764894,-9.952521,2.010142,-3.078824,1
12.631347,5.799509,3.257668,8.653832,-9.322493,0
11.733740,5.133574,-2.339637,-8.548324,3.890628,0
14.094773,11.731828,-7.135448,-0.837799,-5.796334,0
-15.090232,5.570562,0.310957,2.314093,-9.241699,1
-4.090109,12.632520,1.264293,0.067555,3.744292,0
-1.786593,11.157114,-4.372368,-3.260838,-1.816928,0
8.304202,2.644362,-4.322171,-6.270008,-9.084128,0
-16.019884,10.206328,-4.832766,-0.440606,-0.395346,1
12.145866,6.787678,7.079198,5.608105,-9.994990,0
7.113077,12.109643,3.040066,4.192908,-4.949797,1
3.965268,14.908667,-8.090085,-7.859718,1.297505,1
-9.076443,11.278603,8.702688,-4.591736,4.798188,0
-11.916473,11.889515,1.871082,-7.575285,0.634646,0
0.985033,6.624974,9.949393,8.779009,-8.515637,1
15.146337,2.928360,9.682430,3.978299,-7.768374,0
-14.327559,15.209811,-5.335744,-4.978583,-5.386192,1
-15.985843,11.298638,1.727351,-0.472229,-6.122409,1
-8.687858,11.840924,-5.546354,-3.015068,2.415187,0
3.228656,8.041272,-1.970215,-9.895727,-2.923092,1
-1.272653,8.273294,1.296583,9.754578,7.464074,0
6.156345,3.868403,9.606370,2.275746,-7.106420,1
10.272012,3.234827,-3.315889,-8.598273,-4.298609,0
-11.309296,14.947861,1.266038,-9.206966,-8.031655,1
